,time,MISO,MOSI
212,0.8506726,0xff,0x2d
213,0.8506742,0xff,0x00
214,0.8506758,0xff,0x00
215,0.8506774,0xff,0x00
216,0.850679,0xff,0x2e
217,0.8506806,0xff,0x00
218,0.8506822,0xff,0x00
219,0.8506838,0xff,0x00
220,0.8506854,0xff,0x2f
221,0.850687,0xff,0x00
222,0.8506886,0xff,0x00
223,0.8506902,0xff,0x00
224,0.8506918,0xff,0xff
225,0.8506934,0xff,0xff
226,0.850695,0xff,0xff
227,0.8506966,0xff,0x0f
228,0.8506982,0xff,0x31
229,0.8506998,0xff,0x00
230,0.8507014,0xff,0x00
231,0.850703,0xff,0x00
232,0.8507046,0xff,0x32
233,0.8507062,0xff,0x00
234,0.8507078,0xff,0x00
235,0.8507094,0xff,0x00
236,0.850711,0xff,0x33
237,0.8507126,0xff,0x00
238,0.8507142,0xff,0x00
239,0.8507158,0xff,0x00
240,0.8507174,0xff,0xff
241,0.850719,0xff,0xff
242,0.8507206,0xff,0xff
243,0.8507222,0xff,0x0f
244,0.8507238,0xff,0x35
245,0.8507254,0xff,0x00
246,0.850727,0xff,0x00
247,0.8507286,0xff,0x00
248,0.8507302,0xff,0xff
249,0.8507318,0xff,0xff
250,0.8507334,0xff,0xff
251,0.850735,0xff,0x0f
252,0.8507366,0xff,0xff
253,0.8507382,0xff,0xff
254,0.8507398,0xff,0xff
255,0.8507414,0xff,0x0f
256,0.850743,0xff,0xff
257,0.8507446,0xff,0xff
258,0.8507462,0xff,0xff
259,0.8507478,0xff,0x0f
260,0.8507494,0xff,0xff
261,0.850751,0xff,0xff
262,0.8507526,0xff,0xff
263,0.8507542,0xff,0x0f
264,0.8507558,0xff,0xff
265,0.8507574,0xff,0xff
266,0.850759,0xff,0xff
267,0.8507606,0xff,0x0f
268,0.8507622,0xff,0xff
269,0.8507638,0xff,0xff
270,0.8507654,0xff,0xff
271,0.850767,0xff,0x0f
272,0.8507686,0xff,0x3c
273,0.8507702,0xff,0x00
274,0.8507718,0xff,0x00
275,0.8507734,0xff,0x00
276,0.850775,0xff,0xff
277,0.8507766,0xff,0xff
278,0.8507782,0xff,0xff
279,0.8507798,0xff,0x0f
280,0.8507814,0xff,0xff
281,0.850783,0xff,0xff
282,0.8507846,0xff,0xff
283,0.8507862,0xff,0x0f
284,0.8507878,0xff,0x3f
285,0.8507894,0xff,0x00
286,0.850791,0xff,0x00
287,0.8507926,0xff,0x00
288,0.8507942,0xff,0x40
289,0.8507958,0xff,0x00
290,0.8507974,0xff,0x00
291,0.850799,0xff,0x00
292,0.8508006,0xff,0x41
293,0.8508022,0xff,0x00
294,0.8508038,0xff,0x00
295,0.8508054,0xff,0x00
296,0.850807,0xff,0x42
297,0.8508086,0xff,0x00
298,0.8508102,0xff,0x00
299,0.8508118,0xff,0x00
300,0.8508134,0xff,0x43
301,0.850815,0xff,0x00
302,0.8508166,0xff,0x00
303,0.8508182,0xff,0x00
304,0.8508198,0xff,0x44
305,0.8508214,0xff,0x00
306,0.850823,0xff,0x00
307,0.8508246,0xff,0x00
308,0.8508262,0xff,0x45
309,0.8508278,0xff,0x00
310,0.8508294,0xff,0x00
311,0.850831,0xff,0x00
312,0.8508326,0xff,0xff
313,0.8508342,0xff,0xff
314,0.8508358,0xff,0xff
315,0.8508374,0xff,0x0f
316,0.850839,0xff,0x47
317,0.8508406,0xff,0x00
318,0.8508422,0xff,0x00
319,0.8508438,0xff,0x00
320,0.8508454,0xff,0x48
321,0.850847,0xff,0x00
322,0.8508486,0xff,0x00
323,0.8508502,0xff,0x00
324,0.8508518,0xff,0x49
325,0.8508534,0xff,0x00
326,0.850855,0xff,0x00
327,0.8508566,0xff,0x00
328,0.8508582,0xff,0x4a
329,0.8508598,0xff,0x00
330,0.8508614,0xff,0x00
331,0.850863,0xff,0x00
332,0.8508646,0xff,0x4b
333,0.8508662,0xff,0x00
334,0.8508678,0xff,0x00
335,0.8508694,0xff,0x00
336,0.850871,0xff,0x4c
337,0.8508726,0xff,0x00
338,0.8508742,0xff,0x00
339,0.8508758,0xff,0x00
340,0.8508774,0xff,0x4d
341,0.850879,0xff,0x00
342,0.8508806,0xff,0x00
343,0.8508822,0xff,0x00
344,0.8508838,0xff,0xff
345,0.8508854,0xff,0xff
346,0.850887,0xff,0xff
347,0.8508886,0xff,0x0f
348,0.8508902,0xff,0x5c
349,0.8508918,0xff,0x00
350,0.8508934,0xff,0x00
351,0.850895,0xff,0x00
352,0.8508966,0xff,0x50
353,0.8508982,0xff,0x00
354,0.8508998,0xff,0x00
355,0.8509014,0xff,0x00
356,0.850903,0xff,0x51
357,0.8509046,0xff,0x00
358,0.8509062,0xff,0x00
359,0.8509078,0xff,0x00
360,0.8509094,0xff,0x52
361,0.850911,0xff,0x00
362,0.8509126,0xff,0x00
363,0.8509142,0xff,0x00
364,0.8509158,0xff,0x53
365,0.8509174,0xff,0x00
366,0.850919,0xff,0x00
367,0.8509206,0xff,0x00
368,0.8509222,0xff,0x54
369,0.8509238,0xff,0x00
370,0.8509254,0xff,0x00
371,0.850927,0xff,0x00
372,0.8509286,0xff,0x55
373,0.8509302,0xff,0x00
374,0.8509318,0xff,0x00
375,0.8509334,0xff,0x00
376,0.850935,0xff,0x56
377,0.8509366,0xff,0x00
378,0.8509382,0xff,0x00
379,0.8509398,0xff,0x00
380,0.8509414,0xff,0x57
381,0.850943,0xff,0x00
382,0.8509446,0xff,0x00
383,0.8509462,0xff,0x00
384,0.8509478,0xff,0x58
385,0.8509494,0xff,0x00
386,0.850951,0xff,0x00
387,0.8509526,0xff,0x00
388,0.8509542,0xff,0x59
389,0.8509558,0xff,0x00
390,0.8509574,0xff,0x00
391,0.850959,0xff,0x00
392,0.8509606,0xff,0x5a
393,0.8509622,0xff,0x00
394,0.8509638,0xff,0x00
395,0.8509654,0xff,0x00
396,0.850967,0xff,0x5b
397,0.8509686,0xff,0x00
398,0.8509702,0xff,0x00
399,0.8509718,0xff,0x00
400,0.8509734,0xff,0x70
401,0.850975,0xff,0x00
402,0.8509766,0xff,0x00
403,0.8509782,0xff,0x00
404,0.8509798,0xff,0x5d
405,0.8509814,0xff,0x00
406,0.850983,0xff,0x00
407,0.8509846,0xff,0x00
408,0.8509862,0xff,0x5e
409,0.8509878,0xff,0x00
410,0.8509894,0xff,0x00
411,0.850991,0xff,0x00
412,0.8509926,0xff,0x5f
413,0.8509942,0xff,0x00
414,0.8509958,0xff,0x00
415,0.8509974,0xff,0x00
416,0.850999,0xff,0x60
417,0.8510006,0xff,0x00
418,0.8510022,0xff,0x00
419,0.8510038,0xff,0x00
420,0.8510054,0xff,0x61
421,0.851007,0xff,0x00
422,0.8510086,0xff,0x00
423,0.8510102,0xff,0x00
424,0.8510118,0xff,0x62
425,0.8510134,0xff,0x00
426,0.851015,0xff,0x00
427,0.8510166,0xff,0x00
428,0.8510182,0xff,0x63
429,0.8510198,0xff,0x00
430,0.8510214,0xff,0x00
431,0.851023,0xff,0x00
432,0.8510246,0xff,0x64
433,0.8510262,0xff,0x00
434,0.8510278,0xff,0x00
435,0.8510294,0xff,0x00
436,0.851031,0xff,0x65
437,0.8510326,0xff,0x00
438,0.8510342,0xff,0x00
439,0.8510358,0xff,0x00
440,0.8510374,0xff,0x66
441,0.851039,0xff,0x00
442,0.8510406,0xff,0x00
443,0.8510422,0xff,0x00
444,0.8510438,0xff,0x67
445,0.8510454,0xff,0x00
446,0.851047,0xff,0x00
447,0.8510486,0xff,0x00
448,0.8510502,0xff,0x71
449,0.8510518,0xff,0x00
450,0.8510534,0xff,0x00
451,0.851055,0xff,0x00
452,0.8510566,0xff,0x69
453,0.8510582,0xff,0x00
454,0.8510598,0xff,0x00
455,0.8510614,0xff,0x00
456,0.851063,0xff,0x6a
457,0.8510646,0xff,0x00
458,0.8510662,0xff,0x00
459,0.8510678,0xff,0x00
460,0.8510694,0xff,0x6b
461,0.851071,0xff,0x00
462,0.8510726,0xff,0x00
463,0.8510742,0xff,0x00
464,0.8510758,0xff,0x6c
465,0.8510774,0xff,0x00
466,0.851079,0xff,0x00
467,0.8510806,0xff,0x00
468,0.8510822,0xff,0x6d
469,0.8510838,0xff,0x00
470,0.8510854,0xff,0x00
471,0.851087,0xff,0x00
472,0.8510886,0xff,0x6e
473,0.8510902,0xff,0x00
474,0.8510918,0xff,0x00
475,0.8510934,0xff,0x00
476,0.851095,0xff,0x6f
477,0.8510966,0xff,0x00
478,0.8510982,0xff,0x00
479,0.8510998,0xff,0x00
480,0.8511014,0xff,0xff
481,0.851103,0xff,0xff
482,0.8511046,0xff,0xff
483,0.8511062,0xff,0x0f
484,0.8511078,0xff,0x73
485,0.8511094,0xff,0x00
486,0.851111,0xff,0x00
487,0.8511126,0xff,0x00
488,0.8511142,0xff,0x76
489,0.8511158,0xff,0x00
490,0.8511174,0xff,0x00
491,0.851119,0xff,0x00
492,0.8511206,0xff,0xff
493,0.8511222,0xff,0xff
494,0.8511238,0xff,0xff
495,0.8511254,0xff,0x0f
496,0.851127,0xff,0xff
497,0.8511286,0xff,0xff
498,0.8511302,0xff,0xff
499,0.8511318,0xff,0x0f
500,0.8511334,0xff,0xff
501,0.851135,0xff,0xff
502,0.8511366,0xff,0xff
503,0.8511382,0xff,0x0f
504,0.8511398,0xff,0x00
505,0.8511414,0xff,0x00
506,0.851143,0xff,0x00
507,0.8511446,0xff,0x00
508,0.8511462,0xff,0xff
509,0.8511478,0xff,0xff
510,0.8511494,0xff,0xff
511,0.851151,0xff,0x0f
512,0.8511526,0xff,0xff
513,0.8511542,0xff,0xff
514,0.8511558,0xff,0xff
515,0.8511574,0xff,0x0f
516,0.851159,0xff,0xff
517,0.8511606,0xff,0xff
518,0.8511622,0xff,0xff
519,0.8511638,0xff,0x0f
520,0.8511654,0xff,0xff
521,0.851167,0xff,0xff
522,0.8511686,0xff,0xff
523,0.8511702,0xff,0x0f
524,0.8511718,0xff,0xff
525,0.8511734,0xff,0xff
526,0.851175,0xff,0xff
527,0.8511766,0xff,0x0f
528,0.8511782,0xff,0xff
529,0.8511798,0xff,0xff
530,0.8511814,0xff,0xff
531,0.851183,0xff,0x0f
532,0.8511846,0xff,0xff
533,0.8511862,0xff,0xff
534,0.8511878,0xff,0xff
535,0.8511894,0xff,0x0f
536,0.851191,0xff,0xff
537,0.8511926,0xff,0xff
538,0.8511942,0xff,0xff
539,0.8511958,0xff,0x0f
540,0.8511974,0xff,0x7f
541,0.851199,0xff,0x00
542,0.8512006,0xff,0x00
543,0.8512022,0xff,0x00
544,0.8512038,0xff,0x80
545,0.8512054,0xff,0x00
546,0.851207,0xff,0x00
547,0.8512086,0xff,0x00
548,0.85125732,0xff,0x4e
549,0.85125912,0xff,0xfd
550,0.85126564,0xe5,0xff
551,0.85126864,0x00,0xff
552,0.85127044,0x00,0xff
553,0.85127224,0x00,0xff
554,0.85127404,0x00,0xff
555,0.85127584,0x00,0xff
556,0.85127764,0x00,0xff
557,0.85127944,0x00,0xff
558,0.85128124,0x00,0xff
559,0.85128304,0x00,0xff
560,0.85128484,0x00,0xff
561,0.85128664,0x00,0xff
562,0.85128844,0x00,0xff
563,0.85129024,0x00,0xff
564,0.85129204,0x00,0xff
565,0.85129384,0x00,0xff
566,0.85129564,0x00,0xff
567,0.85129744,0x00,0xff
568,0.85129924,0x00,0xff
569,0.85130104,0x00,0xff
570,0.85130284,0x00,0xff
571,0.85130464,0x00,0xff
572,0.85130644,0x00,0xff
573,0.85130824,0x00,0xff
574,0.85131004,0x00,0xff
575,0.85131184,0x00,0xff
576,0.85131364,0x00,0xff
577,0.85131544,0x00,0xff
578,0.85131724,0x00,0xff
579,0.85139192,0x00,0xff
580,0.85139372,0x00,0xff
581,0.85139552,0x00,0xff
582,0.85139732,0x00,0xff
583,0.85139912,0x00,0xff
584,0.85140092,0x00,0xff
585,0.85140272,0x00,0xff
586,0.85140452,0x00,0xff
587,0.85140632,0x00,0xff
588,0.85140812,0x00,0xff
589,0.85140992,0x00,0xff
590,0.85141172,0x00,0xff
591,0.85141352,0x00,0xff
592,0.85141532,0x00,0xff
593,0.85141712,0x00,0xff
594,0.85141892,0x00,0xff
595,0.85142072,0x00,0xff
596,0.85142252,0x00,0xff
597,0.85142432,0x00,0xff
598,0.85142612,0x00,0xff
599,0.85142792,0x00,0xff
600,0.85142972,0x00,0xff
601,0.85143152,0x00,0xff
602,0.85143332,0x00,0xff
603,0.85143512,0x00,0xff
604,0.85143692,0x00,0xff
605,0.85143872,0x00,0xff
606,0.85144052,0x00,0xff
607,0.85144232,0x00,0xff
608,0.85149472,0x00,0xff
609,0.85149652,0x00,0xff
610,0.85149832,0x00,0xff
611,0.85150012,0x00,0xff
612,0.85150192,0x00,0xff
613,0.85150372,0x00,0xff
614,0.85150552,0x00,0xff
615,0.85150732,0x00,0xff
616,0.85150912,0x00,0xff
617,0.85151092,0x00,0xff
618,0.85151272,0x00,0xff
619,0.85151452,0x00,0xff
620,0.85151632,0x00,0xff
621,0.85151812,0x00,0xff
622,0.85151992,0x00,0xff
623,0.85152172,0x00,0xff
624,0.85152352,0x00,0xff
625,0.85152532,0x00,0xff
626,0.85152712,0x00,0xff
627,0.85152892,0x00,0xff
628,0.85153072,0x00,0xff
629,0.85153252,0x00,0xff
630,0.85153432,0x00,0xff
631,0.85153612,0x00,0xff
632,0.85153792,0x00,0xff
633,0.85153972,0x00,0xff
634,0.85154152,0x00,0xff
635,0.85154332,0x00,0xff
636,0.85154512,0x00,0xff
637,0.85159796,0x00,0xff
638,0.85159976,0x00,0xff
639,0.85160156,0x00,0xff
640,0.85160336,0x00,0xff
641,0.85160516,0x00,0xff
642,0.85160696,0x00,0xff
643,0.85160876,0x00,0xff
644,0.85161056,0x00,0xff
645,0.85161236,0x00,0xff
646,0.85161416,0x00,0xff
647,0.85161596,0x00,0xff
648,0.85161776,0x00,0xff
649,0.85161956,0x00,0xff
650,0.85162136,0x00,0xff
651,0.85162316,0x00,0xff
652,0.85162496,0x00,0xff
653,0.85162676,0x00,0xff
654,0.85162856,0x00,0xff
655,0.85163036,0x00,0xff
656,0.85163216,0x00,0xff
657,0.85163396,0x00,0xff
658,0.85163576,0x00,0xff
659,0.85163756,0x00,0xff
660,0.85163936,0x00,0xff
661,0.85164116,0x00,0xff
662,0.85164296,0x00,0xff
663,0.85164476,0x00,0xff
664,0.85164656,0x00,0xff
665,0.85164836,0x00,0xff
666,0.85170836,0x00,0xff
667,0.85171016,0x00,0xff
668,0.85171196,0x00,0xff
669,0.85171376,0x00,0xff
670,0.85171556,0x00,0xff
671,0.85171736,0x00,0xff
672,0.85171916,0x00,0xff
673,0.85172096,0x00,0xff
674,0.85172276,0x00,0xff
675,0.85172456,0x00,0xff
676,0.85172636,0x00,0xff
677,0.85172816,0x00,0xff
678,0.85172996,0x00,0xff
679,0.85173176,0x00,0xff
680,0.85173356,0x00,0xff
681,0.85173536,0x00,0xff
682,0.85173716,0x00,0xff
683,0.85173896,0x00,0xff
684,0.85174076,0x00,0xff
685,0.85174256,0x00,0xff
686,0.85174436,0x00,0xff
687,0.85174616,0x00,0xff
688,0.85174796,0x00,0xff
689,0.85174976,0x00,0xff
690,0.85175156,0x00,0xff
691,0.85175336,0x00,0xff
692,0.85175516,0x00,0xff
693,0.85175696,0x00,0xff
694,0.85175876,0x00,0xff
695,0.8518186,0x00,0xff
696,0.8518204,0x00,0xff
697,0.8518222,0x00,0xff
698,0.851824,0x00,0xff
699,0.8518258,0x00,0xff
700,0.8518276,0x00,0xff
701,0.8518294,0x00,0xff
702,0.8518312,0x00,0xff
703,0.851833,0x00,0xff
704,0.8518348,0x00,0xff
705,0.8518366,0x00,0xff
706,0.8518384,0x00,0xff
707,0.8518402,0x00,0xff
708,0.851842,0x00,0xff
709,0.8518438,0x00,0xff
710,0.8518456,0x00,0xff
711,0.8518474,0x00,0xff
712,0.8518492,0x00,0xff
713,0.851851,0x00,0xff
714,0.8518528,0x00,0xff
715,0.8518546,0x00,0xff
716,0.8518564,0x00,0xff
717,0.8518582,0x00,0xff
718,0.85186,0x00,0xff
719,0.8518618,0x00,0xff
720,0.8518636,0x00,0xff
721,0.8518654,0x00,0xff
722,0.8518672,0x00,0xff
723,0.851869,0x00,0xff
724,0.851936,0x00,0xff
725,0.8519378,0x00,0xff
726,0.8519396,0x00,0xff
727,0.8519414,0x00,0xff
728,0.8519432,0x00,0xff
729,0.851945,0x00,0xff
730,0.8519468,0x00,0xff
731,0.8519486,0x00,0xff
732,0.8519504,0x00,0xff
733,0.8519522,0x00,0xff
734,0.851954,0x00,0xff
735,0.8519558,0x00,0xff
736,0.8519576,0x00,0xff
737,0.8519594,0x00,0xff
738,0.8519612,0x00,0xff
739,0.851963,0x00,0xff
740,0.8519648,0x00,0xff
741,0.8519666,0x00,0xff
742,0.8519684,0x00,0xff
743,0.8519702,0x00,0xff
744,0.851972,0x00,0xff
745,0.8519738,0x00,0xff
746,0.8519756,0x00,0xff
747,0.8519774,0x00,0xff
748,0.8519792,0x00,0xff
749,0.851981,0x00,0xff
750,0.8519828,0x00,0xff
751,0.8519846,0x00,0xff
752,0.8519864,0x00,0xff
753,0.85204576,0x00,0xff
754,0.85204756,0x00,0xff
755,0.85204936,0x00,0xff
756,0.85205116,0x00,0xff
757,0.85205296,0x00,0xff
758,0.85205476,0x00,0xff
759,0.85205656,0x00,0xff
760,0.85205836,0x00,0xff
761,0.85206016,0x00,0xff
762,0.85206196,0x00,0xff
763,0.85206376,0x00,0xff
764,0.85206556,0x00,0xff
765,0.85206736,0x00,0xff
766,0.85206916,0x00,0xff
767,0.85207096,0x00,0xff
768,0.85207276,0x00,0xff
769,0.85207456,0x00,0xff
770,0.85207636,0x00,0xff
771,0.85207816,0x00,0xff
772,0.85207996,0x00,0xff
773,0.85208176,0x00,0xff
774,0.85208356,0x00,0xff
775,0.85208536,0x00,0xff
776,0.85208716,0x00,0xff
777,0.85208896,0x00,0xff
778,0.85209076,0x00,0xff
779,0.85209256,0x00,0xff
780,0.85209436,0x00,0xff
781,0.85209616,0x00,0xff
782,0.85215468,0x00,0xff
783,0.85215648,0x00,0xff
784,0.85215828,0x00,0xff
785,0.85216008,0x00,0xff
786,0.85216188,0x00,0xff
787,0.85216368,0x00,0xff
788,0.85216548,0x00,0xff
789,0.85216728,0x00,0xff
790,0.85216908,0x00,0xff
791,0.85217088,0x00,0xff
792,0.85217268,0x00,0xff
793,0.85217448,0x00,0xff
794,0.85217628,0x00,0xff
795,0.85217808,0x00,0xff
796,0.85217988,0x00,0xff
797,0.85218168,0x00,0xff
798,0.85218348,0x00,0xff
799,0.85218528,0x00,0xff
800,0.85218708,0x00,0xff
801,0.85218888,0x00,0xff
802,0.85219068,0x00,0xff
803,0.85219248,0x00,0xff
804,0.85219428,0x00,0xff
805,0.85219608,0x00,0xff
806,0.85219788,0x00,0xff
807,0.85219968,0x00,0xff
808,0.85220148,0x00,0xff
809,0.85220328,0x00,0xff
810,0.85220508,0x00,0xff
811,0.85226124,0x00,0xff
812,0.85226304,0x00,0xff
813,0.85226484,0x00,0xff
814,0.85226664,0x00,0xff
815,0.85226844,0x00,0xff
816,0.85227024,0x00,0xff
817,0.85227204,0x00,0xff
818,0.85227384,0x00,0xff
819,0.85227564,0x00,0xff
820,0.85227744,0x00,0xff
821,0.85227924,0x00,0xff
822,0.85228104,0x00,0xff
823,0.85228284,0x00,0xff
824,0.85228464,0x00,0xff
825,0.85228644,0x00,0xff
826,0.85228824,0x00,0xff
827,0.85229004,0x00,0xff
828,0.85229184,0x00,0xff
829,0.85229364,0x00,0xff
830,0.85229544,0x00,0xff
831,0.85229724,0x00,0xff
832,0.85229904,0x00,0xff
833,0.85230084,0x00,0xff
834,0.85230264,0x00,0xff
835,0.85230444,0x00,0xff
836,0.85230624,0x00,0xff
837,0.85230804,0x00,0xff
838,0.85230984,0x00,0xff
839,0.85231164,0x00,0xff
840,0.85236904,0x00,0xff
841,0.85237084,0x00,0xff
842,0.85237264,0x00,0xff
843,0.85237444,0x00,0xff
844,0.85237624,0x00,0xff
845,0.85237804,0x00,0xff
846,0.85237984,0x00,0xff
847,0.85238164,0x00,0xff
848,0.85238344,0x00,0xff
849,0.85238524,0x00,0xff
850,0.85238704,0x00,0xff
851,0.85238884,0x00,0xff
852,0.85239064,0x00,0xff
853,0.85239244,0x00,0xff
854,0.85239424,0x00,0xff
855,0.85239604,0x00,0xff
856,0.85239784,0x00,0xff
857,0.85239964,0x00,0xff
858,0.85240144,0x00,0xff
859,0.85240324,0x00,0xff
860,0.85240504,0x00,0xff
861,0.85240684,0x00,0xff
862,0.85240864,0x00,0xff
863,0.85241044,0x00,0xff
864,0.85241224,0x00,0xff
865,0.85241404,0x00,0xff
866,0.85241584,0x00,0xff
867,0.85241764,0x00,0xff
868,0.85241944,0x00,0xff
869,0.85247576,0x00,0xff
870,0.85247756,0x00,0xff
871,0.85247936,0x00,0xff
872,0.85248116,0x00,0xff
873,0.85248296,0x00,0xff
874,0.85248476,0x00,0xff
