,time,MISO,MOSI
242,2.4505232,0xff,0xff
243,2.4505248,0xff,0xff
244,2.4505264,0xff,0xff
245,2.450528,0xff,0x0f
246,2.4505296,0xff,0x31
247,2.4505312,0xff,0x00
248,2.4505328,0xff,0x00
249,2.4505344,0xff,0x00
250,2.450536,0xff,0x32
251,2.4505376,0xff,0x00
252,2.4505392,0xff,0x00
253,2.4505408,0xff,0x00
254,2.4505424,0xff,0x33
255,2.450544,0xff,0x00
256,2.4505456,0xff,0x00
257,2.4505472,0xff,0x00
258,2.4505488,0xff,0xff
259,2.4505504,0xff,0xff
260,2.450552,0xff,0xff
261,2.4505536,0xff,0x0f
262,2.4505552,0xff,0x35
263,2.4505568,0xff,0x00
264,2.4505584,0xff,0x00
265,2.45056,0xff,0x00
266,2.4505616,0xff,0xff
267,2.4505632,0xff,0xff
268,2.4505648,0xff,0xff
269,2.4505664,0xff,0x0f
270,2.450568,0xff,0xff
271,2.4505696,0xff,0xff
272,2.4505712,0xff,0xff
273,2.4505728,0xff,0x0f
274,2.4505744,0xff,0xff
275,2.450576,0xff,0xff
276,2.4505776,0xff,0xff
277,2.4505792,0xff,0x0f
278,2.4505808,0xff,0xff
279,2.4505824,0xff,0xff
280,2.450584,0xff,0xff
281,2.4505856,0xff,0x0f
282,2.4505872,0xff,0xff
283,2.4505888,0xff,0xff
284,2.4505904,0xff,0xff
285,2.450592,0xff,0x0f
286,2.4505936,0xff,0xff
287,2.4505952,0xff,0xff
288,2.4505968,0xff,0xff
289,2.4505984,0xff,0x0f
290,2.4506,0xff,0x3c
291,2.4506016,0xff,0x00
292,2.4506032,0xff,0x00
293,2.4506048,0xff,0x00
294,2.4506064,0xff,0xff
295,2.450608,0xff,0xff
296,2.4506096,0xff,0xff
297,2.4506112,0xff,0x0f
298,2.4506128,0xff,0xff
299,2.4506144,0xff,0xff
300,2.450616,0xff,0xff
301,2.4506176,0xff,0x0f
302,2.4506192,0xff,0x3f
303,2.4506208,0xff,0x00
304,2.4506224,0xff,0x00
305,2.450624,0xff,0x00
306,2.4506256,0xff,0x40
307,2.4506272,0xff,0x00
308,2.4506288,0xff,0x00
309,2.4506304,0xff,0x00
310,2.450632,0xff,0x41
311,2.4506336,0xff,0x00
312,2.4506352,0xff,0x00
313,2.4506368,0xff,0x00
314,2.4506384,0xff,0x42
315,2.45064,0xff,0x00
316,2.4506416,0xff,0x00
317,2.4506432,0xff,0x00
318,2.4506448,0xff,0x43
319,2.4506464,0xff,0x00
320,2.450648,0xff,0x00
321,2.4506496,0xff,0x00
322,2.4506512,0xff,0x44
323,2.4506528,0xff,0x00
324,2.4506544,0xff,0x00
325,2.450656,0xff,0x00
326,2.4506576,0xff,0x45
327,2.4506592,0xff,0x00
328,2.4506608,0xff,0x00
329,2.4506624,0xff,0x00
330,2.450664,0xff,0xff
331,2.4506656,0xff,0xff
332,2.4506672,0xff,0xff
333,2.4506688,0xff,0x0f
334,2.4506704,0xff,0x47
335,2.450672,0xff,0x00
336,2.4506736,0xff,0x00
337,2.4506752,0xff,0x00
338,2.4506768,0xff,0x48
339,2.4506784,0xff,0x00
340,2.45068,0xff,0x00
341,2.4506816,0xff,0x00
342,2.4506832,0xff,0x49
343,2.4506848,0xff,0x00
344,2.4506864,0xff,0x00
345,2.450688,0xff,0x00
346,2.4506896,0xff,0x4a
347,2.4506912,0xff,0x00
348,2.4506928,0xff,0x00
349,2.4506944,0xff,0x00
350,2.450696,0xff,0x4b
351,2.4506976,0xff,0x00
352,2.4506992,0xff,0x00
353,2.4507008,0xff,0x00
354,2.4507024,0xff,0x4c
355,2.450704,0xff,0x00
356,2.4507056,0xff,0x00
357,2.4507072,0xff,0x00
358,2.4507088,0xff,0x4d
359,2.4507104,0xff,0x00
360,2.450712,0xff,0x00
361,2.4507136,0xff,0x00
362,2.4507152,0xff,0xff
363,2.4507168,0xff,0xff
364,2.4507184,0xff,0xff
365,2.45072,0xff,0x0f
366,2.4507216,0xff,0x5c
367,2.4507232,0xff,0x00
368,2.4507248,0xff,0x00
369,2.4507264,0xff,0x00
370,2.450728,0xff,0x50
371,2.4507296,0xff,0x00
372,2.4507312,0xff,0x00
373,2.4507328,0xff,0x00
374,2.4507344,0xff,0x51
375,2.450736,0xff,0x00
376,2.4507376,0xff,0x00
377,2.4507392,0xff,0x00
378,2.4507408,0xff,0x52
379,2.4507424,0xff,0x00
380,2.450744,0xff,0x00
381,2.4507456,0xff,0x00
382,2.4507472,0xff,0x53
383,2.4507488,0xff,0x00
384,2.4507504,0xff,0x00
385,2.450752,0xff,0x00
386,2.4507536,0xff,0x54
387,2.4507552,0xff,0x00
388,2.4507568,0xff,0x00
389,2.4507584,0xff,0x00
390,2.45076,0xff,0x55
391,2.4507616,0xff,0x00
392,2.4507632,0xff,0x00
393,2.4507648,0xff,0x00
394,2.4507664,0xff,0x56
395,2.450768,0xff,0x00
396,2.4507696,0xff,0x00
397,2.4507712,0xff,0x00
398,2.4507728,0xff,0x57
399,2.4507744,0xff,0x00
400,2.450776,0xff,0x00
401,2.4507776,0xff,0x00
402,2.4507792,0xff,0x58
403,2.4507808,0xff,0x00
404,2.4507824,0xff,0x00
405,2.450784,0xff,0x00
406,2.4507856,0xff,0x59
407,2.4507872,0xff,0x00
408,2.4507888,0xff,0x00
409,2.4507904,0xff,0x00
410,2.450792,0xff,0x5a
411,2.4507936,0xff,0x00
412,2.4507952,0xff,0x00
413,2.4507968,0xff,0x00
414,2.4507984,0xff,0x5b
415,2.4508,0xff,0x00
416,2.4508016,0xff,0x00
417,2.4508032,0xff,0x00
418,2.4508048,0xff,0x70
419,2.4508064,0xff,0x00
420,2.450808,0xff,0x00
421,2.4508096,0xff,0x00
422,2.4508112,0xff,0x5d
423,2.4508128,0xff,0x00
424,2.4508144,0xff,0x00
425,2.450816,0xff,0x00
426,2.4508176,0xff,0x5e
427,2.4508192,0xff,0x00
428,2.4508208,0xff,0x00
429,2.4508224,0xff,0x00
430,2.450824,0xff,0x5f
431,2.4508256,0xff,0x00
432,2.4508272,0xff,0x00
433,2.4508288,0xff,0x00
434,2.4508304,0xff,0x60
435,2.450832,0xff,0x00
436,2.4508336,0xff,0x00
437,2.4508352,0xff,0x00
438,2.4508368,0xff,0x61
439,2.4508384,0xff,0x00
440,2.45084,0xff,0x00
441,2.4508416,0xff,0x00
442,2.4508432,0xff,0x62
443,2.4508448,0xff,0x00
444,2.4508464,0xff,0x00
445,2.450848,0xff,0x00
446,2.4508496,0xff,0x63
447,2.4508512,0xff,0x00
448,2.4508528,0xff,0x00
449,2.4508544,0xff,0x00
450,2.450856,0xff,0x64
451,2.4508576,0xff,0x00
452,2.4508592,0xff,0x00
453,2.4508608,0xff,0x00
454,2.4508624,0xff,0x65
455,2.450864,0xff,0x00
456,2.4508656,0xff,0x00
457,2.4508672,0xff,0x00
458,2.4508688,0xff,0x66
459,2.4508704,0xff,0x00
460,2.450872,0xff,0x00
461,2.4508736,0xff,0x00
462,2.4508752,0xff,0x67
463,2.4508768,0xff,0x00
464,2.4508784,0xff,0x00
465,2.45088,0xff,0x00
466,2.4508816,0xff,0x71
467,2.4508832,0xff,0x00
468,2.4508848,0xff,0x00
469,2.4508864,0xff,0x00
470,2.450888,0xff,0x69
471,2.4508896,0xff,0x00
472,2.4508912,0xff,0x00
473,2.4508928,0xff,0x00
474,2.4508944,0xff,0x6a
475,2.450896,0xff,0x00
476,2.4508976,0xff,0x00
477,2.4508992,0xff,0x00
478,2.4509008,0xff,0x6b
479,2.4509024,0xff,0x00
480,2.450904,0xff,0x00
481,2.4509056,0xff,0x00
482,2.4509072,0xff,0x6c
483,2.4509088,0xff,0x00
484,2.4509104,0xff,0x00
485,2.450912,0xff,0x00
486,2.4509136,0xff,0x6d
487,2.4509152,0xff,0x00
488,2.4509168,0xff,0x00
489,2.4509184,0xff,0x00
490,2.45092,0xff,0x6e
491,2.4509216,0xff,0x00
492,2.4509232,0xff,0x00
493,2.4509248,0xff,0x00
494,2.4509264,0xff,0x6f
495,2.450928,0xff,0x00
496,2.4509296,0xff,0x00
497,2.4509312,0xff,0x00
498,2.4509328,0xff,0xff
499,2.4509344,0xff,0xff
500,2.450936,0xff,0xff
501,2.4509376,0xff,0x0f
502,2.4509392,0xff,0x73
503,2.4509408,0xff,0x00
504,2.4509424,0xff,0x00
505,2.450944,0xff,0x00
506,2.4509456,0xff,0x76
507,2.4509472,0xff,0x00
508,2.4509488,0xff,0x00
509,2.4509504,0xff,0x00
510,2.450952,0xff,0xff
511,2.4509536,0xff,0xff
512,2.4509552,0xff,0xff
513,2.4509568,0xff,0x0f
514,2.4509584,0xff,0xff
515,2.45096,0xff,0xff
516,2.4509616,0xff,0xff
517,2.4509632,0xff,0x0f
518,2.4509648,0xff,0xff
519,2.4509664,0xff,0xff
520,2.450968,0xff,0xff
521,2.4509696,0xff,0x0f
522,2.4509712,0xff,0x00
523,2.4509728,0xff,0x00
524,2.4509744,0xff,0x00
525,2.450976,0xff,0x00
526,2.4509776,0xff,0xff
527,2.4509792,0xff,0xff
528,2.4509808,0xff,0xff
529,2.4509824,0xff,0x0f
530,2.450984,0xff,0xff
531,2.4509856,0xff,0xff
532,2.4509872,0xff,0xff
533,2.4509888,0xff,0x0f
534,2.4509904,0xff,0xff
535,2.450992,0xff,0xff
536,2.4509936,0xff,0xff
537,2.4509952,0xff,0x0f
538,2.4509968,0xff,0xff
539,2.4509984,0xff,0xff
540,2.451,0xff,0xff
541,2.4510016,0xff,0x0f
542,2.4510032,0xff,0xff
543,2.4510048,0xff,0xff
544,2.4510064,0xff,0xff
545,2.451008,0xff,0x0f
546,2.4510096,0xff,0xff
547,2.4510112,0xff,0xff
548,2.4510128,0xff,0xff
549,2.4510144,0xff,0x0f
550,2.451016,0xff,0xff
551,2.4510176,0xff,0xff
552,2.4510192,0xff,0xff
553,2.4510208,0xff,0x0f
554,2.4510224,0xff,0xff
555,2.451024,0xff,0xff
556,2.4510256,0xff,0xff
557,2.4510272,0xff,0x0f
558,2.4510288,0xff,0x7f
559,2.4510304,0xff,0x00
560,2.451032,0xff,0x00
561,2.4510336,0xff,0x00
562,2.4510352,0xff,0x80
563,2.4510368,0xff,0x00
564,2.4510384,0xff,0x00
565,2.45104,0xff,0x00
566,2.45115724,0xff,0x4e
567,2.45115904,0xff,0xfd
568,2.45117316,0xe5,0xff
569,2.45117496,0x00,0xff
570,2.45117676,0x00,0xff
571,2.45117856,0x00,0xff
572,2.45118036,0x00,0xff
573,2.45118216,0x00,0xff
574,2.45118396,0x00,0xff
575,2.45118576,0x00,0xff
576,2.45118756,0x00,0xff
577,2.45118936,0x00,0xff
578,2.45119116,0x00,0xff
579,2.45119296,0x00,0xff
580,2.45119476,0x00,0xff
581,2.45119656,0x00,0xff
582,2.45119836,0x00,0xff
583,2.45120016,0x00,0xff
584,2.45120196,0x00,0xff
585,2.45120376,0x00,0xff
586,2.45120556,0x00,0xff
587,2.45120736,0x00,0xff
588,2.45120916,0x00,0xff
589,2.45121096,0x00,0xff
590,2.45121276,0x00,0xff
591,2.45121456,0x00,0xff
592,2.45121636,0x00,0xff
593,2.45121816,0x00,0xff
594,2.45121996,0x00,0xff
595,2.45122176,0x00,0xff
596,2.45122356,0x00,0xff
597,2.45186384,0x00,0xff
598,2.45186564,0x00,0xff
599,2.45186744,0x00,0xff
600,2.45186924,0x00,0xff
601,2.45187104,0x00,0xff
602,2.45187284,0x00,0xff
603,2.45187464,0x00,0xff
604,2.45187644,0x00,0xff
605,2.45187824,0x00,0xff
606,2.45188004,0x00,0xff
607,2.45188184,0x00,0xff
608,2.45188364,0x00,0xff
609,2.45188544,0x00,0xff
610,2.45188724,0x00,0xff
611,2.45188904,0x00,0xff
612,2.45189084,0x00,0xff
613,2.45189264,0x00,0xff
614,2.45189444,0x00,0xff
615,2.45189624,0x00,0xff
616,2.45189804,0x00,0xff
617,2.45189984,0x00,0xff
618,2.45190164,0x00,0xff
619,2.45190344,0x00,0xff
620,2.45190524,0x00,0xff
621,2.45190704,0x00,0xff
622,2.45190884,0x00,0xff
623,2.45191064,0x00,0xff
624,2.45191244,0x00,0xff
625,2.45191424,0x00,0xff
626,2.451979,0x00,0xff
627,2.4519808,0x00,0xff
628,2.4519826,0x00,0xff
629,2.4519844,0x00,0xff
630,2.4519862,0x00,0xff
631,2.451988,0x00,0xff
632,2.4519898,0x00,0xff
633,2.4519916,0x00,0xff
634,2.4519934,0x00,0xff
635,2.4519952,0x00,0xff
636,2.451997,0x00,0xff
637,2.4519988,0x00,0xff
638,2.4520006,0x00,0xff
639,2.4520024,0x00,0xff
640,2.4520042,0x00,0xff
641,2.452006,0x00,0xff
642,2.4520078,0x00,0xff
643,2.4520096,0x00,0xff
644,2.4520114,0x00,0xff
645,2.4520132,0x00,0xff
646,2.452015,0x00,0xff
647,2.4520168,0x00,0xff
648,2.4520186,0x00,0xff
649,2.4520204,0x00,0xff
650,2.4520222,0x00,0xff
651,2.452024,0x00,0xff
652,2.4520258,0x00,0xff
653,2.4520276,0x00,0xff
654,2.4520294,0x00,0xff
655,2.45208028,0x00,0xff
656,2.45208208,0x00,0xff
657,2.45208388,0x00,0xff
658,2.45208568,0x00,0xff
659,2.45208748,0x00,0xff
660,2.45208928,0x00,0xff
661,2.45209108,0x00,0xff
662,2.45209288,0x00,0xff
663,2.45209468,0x00,0xff
664,2.45209648,0x00,0xff
665,2.45209828,0x00,0xff
666,2.45210008,0x00,0xff
667,2.45210188,0x00,0xff
668,2.45210368,0x00,0xff
669,2.45210548,0x00,0xff
670,2.45210728,0x00,0xff
671,2.45210908,0x00,0xff
672,2.45211088,0x00,0xff
673,2.45211268,0x00,0xff
674,2.45211448,0x00,0xff
675,2.45211628,0x00,0xff
676,2.45211808,0x00,0xff
677,2.45211988,0x00,0xff
678,2.45212168,0x00,0xff
679,2.45212348,0x00,0xff
680,2.45212528,0x00,0xff
681,2.45212708,0x00,0xff
682,2.45212888,0x00,0xff
683,2.45213068,0x00,0xff
684,2.45218088,0x00,0xff
685,2.45218268,0x00,0xff
686,2.45218448,0x00,0xff
687,2.45218628,0x00,0xff
688,2.45218808,0x00,0xff
689,2.45218988,0x00,0xff
690,2.45219168,0x00,0xff
691,2.45219348,0x00,0xff
692,2.45219528,0x00,0xff
693,2.45219708,0x00,0xff
694,2.45219888,0x00,0xff
695,2.45220068,0x00,0xff
696,2.45220248,0x00,0xff
697,2.45220428,0x00,0xff
698,2.45220608,0x00,0xff
699,2.45220788,0x00,0xff
700,2.45220968,0x00,0xff
701,2.45221148,0x00,0xff
702,2.45221328,0x00,0xff
703,2.45221508,0x00,0xff
704,2.45221688,0x00,0xff
705,2.45221868,0x00,0xff
706,2.45222048,0x00,0xff
707,2.45222228,0x00,0xff
708,2.45222408,0x00,0xff
709,2.45222588,0x00,0xff
710,2.45222768,0x00,0xff
711,2.45222948,0x00,0xff
712,2.45223128,0x00,0xff
713,2.45228008,0x00,0xff
714,2.45228188,0x00,0xff
715,2.45228368,0x00,0xff
716,2.45228548,0x00,0xff
717,2.45228728,0x00,0xff
718,2.45228908,0x00,0xff
719,2.45229088,0x00,0xff
720,2.45229268,0x00,0xff
721,2.45229448,0x00,0xff
722,2.45229628,0x00,0xff
723,2.45229808,0x00,0xff
724,2.45229988,0x00,0xff
725,2.45230168,0x00,0xff
726,2.45230348,0x00,0xff
727,2.45230528,0x00,0xff
728,2.45230708,0x00,0xff
729,2.45230888,0x00,0xff
730,2.45231068,0x00,0xff
731,2.45231248,0x00,0xff
732,2.45231428,0x00,0xff
733,2.45231608,0x00,0xff
734,2.45231788,0x00,0xff
735,2.45231968,0x00,0xff
736,2.45232148,0x00,0xff
737,2.45232328,0x00,0xff
738,2.45232508,0x00,0xff
739,2.45232688,0x00,0xff
740,2.45232868,0x00,0xff
741,2.45233048,0x00,0xff
742,2.45238088,0x00,0xff
743,2.45238268,0x00,0xff
744,2.45238448,0x00,0xff
745,2.45238628,0x00,0xff
746,2.45238808,0x00,0xff
747,2.45238988,0x00,0xff
748,2.45239168,0x00,0xff
749,2.45239348,0x00,0xff
750,2.45239528,0x00,0xff
751,2.45239708,0x00,0xff
752,2.45239888,0x00,0xff
753,2.45240068,0x00,0xff
754,2.45240248,0x00,0xff
755,2.45240428,0x00,0xff
756,2.45240608,0x00,0xff
757,2.45240788,0x00,0xff
758,2.45240968,0x00,0xff
759,2.45241148,0x00,0xff
760,2.45241328,0x00,0xff
761,2.45241508,0x00,0xff
762,2.45241688,0x00,0xff
763,2.45241868,0x00,0xff
764,2.45242048,0x00,0xff
765,2.45242228,0x00,0xff
766,2.45242408,0x00,0xff
767,2.45242588,0x00,0xff
768,2.45242768,0x00,0xff
769,2.45242948,0x00,0xff
770,2.45243128,0x00,0xff
771,2.45248608,0x00,0xff
772,2.45248788,0x00,0xff
773,2.45248968,0x00,0xff
774,2.45249148,0x00,0xff
775,2.45249328,0x00,0xff
776,2.45249508,0x00,0xff
777,2.45249688,0x00,0xff
778,2.45249868,0x00,0xff
779,2.45250048,0x00,0xff
780,2.45250228,0x00,0xff
781,2.45250408,0x00,0xff
782,2.45250588,0x00,0xff
783,2.45250768,0x00,0xff
784,2.45250948,0x00,0xff
785,2.45251128,0x00,0xff
786,2.45251308,0x00,0xff
787,2.45251488,0x00,0xff
788,2.45251668,0x00,0xff
789,2.45251848,0x00,0xff
790,2.45252028,0x00,0xff
791,2.45252208,0x00,0xff
792,2.45252388,0x00,0xff
793,2.45252568,0x00,0xff
794,2.45252748,0x00,0xff
795,2.45252928,0x00,0xff
796,2.45253108,0x00,0xff
797,2.45253288,0x00,0xff
798,2.45253468,0x00,0xff
799,2.45253648,0x00,0xff
800,2.45258428,0x00,0xff
801,2.45258608,0x00,0xff
802,2.45258788,0x00,0xff
803,2.45258968,0x00,0xff
804,2.45259148,0x00,0xff
805,2.45259328,0x00,0xff
806,2.45259508,0x00,0xff
807,2.45259688,0x00,0xff
808,2.45259868,0x00,0xff
809,2.45260048,0x00,0xff
810,2.45260228,0x00,0xff
811,2.45260408,0x00,0xff
812,2.45260588,0x00,0xff
813,2.45260768,0x00,0xff
814,2.45260948,0x00,0xff
815,2.45261128,0x00,0xff
816,2.45261308,0x00,0xff
817,2.45261488,0x00,0xff
818,2.45261668,0x00,0xff
819,2.45261848,0x00,0xff
820,2.45262028,0x00,0xff
821,2.45262208,0x00,0xff
822,2.45262388,0x00,0xff
823,2.45262568,0x00,0xff
824,2.45262748,0x00,0xff
825,2.45262928,0x00,0xff
826,2.45263108,0x00,0xff
827,2.45263288,0x00,0xff
828,2.45263468,0x00,0xff
829,2.45268376,0x00,0xff
830,2.45268556,0x00,0xff
831,2.45268736,0x00,0xff
832,2.45268916,0x00,0xff
833,2.45269096,0x00,0xff
834,2.45269276,0x00,0xff
835,2.45269456,0x00,0xff
836,2.45269636,0x00,0xff
837,2.45269816,0x00,0xff
838,2.45269996,0x00,0xff
839,2.45270176,0x00,0xff
840,2.45270356,0x00,0xff
841,2.45270536,0x00,0xff
842,2.45270716,0x00,0xff
843,2.45270896,0x00,0xff
844,2.45271076,0x00,0xff
845,2.45271256,0x00,0xff
846,2.45271436,0x00,0xff
847,2.45271616,0x00,0xff
848,2.45271796,0x00,0xff
849,2.45271976,0x00,0xff
850,2.45272156,0x00,0xff
851,2.45272336,0x00,0xff
852,2.45272516,0x00,0xff
853,2.45272696,0x00,0xff
854,2.45272876,0x00,0xff
855,2.45273056,0x00,0xff
856,2.45273236,0x00,0xff
857,2.45273416,0x00,0xff
858,2.45278272,0x00,0xff
859,2.45278452,0x00,0xff
860,2.45278632,0x00,0xff
861,2.45278812,0x00,0xff
862,2.45278992,0x00,0xff
863,2.45279172,0x00,0xff
864,2.45279352,0x00,0xff
865,2.45279532,0x00,0xff
866,2.45279712,0x00,0xff
867,2.45279892,0x00,0xff
868,2.45280072,0x00,0xff
869,2.45280252,0x00,0xff
870,2.45280432,0x00,0xff
871,2.45280612,0x00,0xff
872,2.45280792,0x00,0xff
873,2.45280972,0x00,0xff
874,2.45281152,0x00,0xff
