,time,MISO,MOSI
451,13.21370304,0xff,0x00
452,13.21370464,0xff,0x00
453,13.21370624,0xff,0x00
454,13.21370784,0xff,0x00
455,13.21370944,0xff,0x00
456,13.21371104,0xff,0x00
457,13.21371264,0xff,0x00
458,13.21371424,0xff,0x00
459,13.21371584,0xff,0x00
460,13.21371744,0xff,0x00
461,13.21371904,0xff,0x00
462,13.21372064,0xff,0x00
463,13.21372224,0xff,0x00
464,13.21372384,0xff,0x00
465,13.21372544,0xff,0x00
466,13.21372704,0xff,0x00
467,13.21372864,0xff,0x00
468,13.21373024,0xff,0x00
469,13.21373184,0xff,0x00
470,13.21373344,0xff,0x00
471,13.21373504,0xff,0x00
472,13.21373664,0xff,0x00
473,13.21373824,0xff,0x00
474,13.21373984,0xff,0x00
475,13.21374144,0xff,0x00
476,13.21374304,0xff,0x00
477,13.21374464,0xff,0x00
478,13.21374624,0xff,0x00
479,13.21374784,0xff,0x00
480,13.21374944,0xff,0x00
481,13.21375104,0xff,0x00
482,13.21375264,0xff,0x00
483,13.21375424,0xff,0x00
484,13.21375584,0xff,0x00
485,13.21375744,0xff,0x00
486,13.21375904,0xff,0x00
487,13.21376064,0xff,0x00
488,13.21376224,0xff,0x00
489,13.21376384,0xff,0x00
490,13.21376544,0xff,0x00
491,13.21376704,0xff,0x00
492,13.21376864,0xff,0x00
493,13.21377024,0xff,0x00
494,13.21377184,0xff,0x00
495,13.21377344,0xff,0x00
496,13.21377504,0xff,0x00
497,13.21377664,0xff,0x00
498,13.21377824,0xff,0x00
499,13.21377984,0xff,0x00
500,13.21378144,0xff,0x00
501,13.21378304,0xff,0x00
502,13.21378464,0xff,0x00
503,13.21378624,0xff,0x00
504,13.21378784,0xff,0x00
505,13.21378944,0xff,0x00
506,13.21379104,0xff,0x00
507,13.21379264,0xff,0x00
508,13.21379424,0xff,0x00
509,13.21379584,0xff,0x00
510,13.21379744,0xff,0x00
511,13.21379904,0xff,0x00
512,13.21380064,0xff,0x00
513,13.21380224,0xff,0x00
514,13.21380384,0xff,0x00
515,13.21380544,0xff,0x00
516,13.21380704,0xff,0x00
517,13.21380864,0xff,0x00
518,13.21381024,0xff,0x00
519,13.21381184,0xff,0x00
520,13.21381344,0xff,0x00
521,13.21381504,0xff,0x00
522,13.21381664,0xff,0x00
523,13.21381824,0xff,0x00
524,13.21381984,0xff,0x00
525,13.21382144,0xff,0x00
526,13.21382304,0xff,0x00
527,13.21382464,0xff,0x00
528,13.21382624,0xff,0x00
529,13.21382784,0xff,0x00
530,13.21382944,0xff,0x00
531,13.21383104,0xff,0x00
532,13.21383264,0xff,0x00
533,13.21383424,0xff,0x00
534,13.21383584,0xff,0x00
535,13.21383744,0xff,0x00
536,13.21383904,0xff,0x00
537,13.21384064,0xff,0x00
538,13.21384224,0xff,0x00
539,13.21384384,0xff,0x00
540,13.21384544,0xff,0x00
541,13.21384704,0xff,0x00
542,13.21384864,0xff,0x00
543,13.21385024,0xff,0x00
544,13.21385184,0xff,0x00
545,13.21385344,0xff,0x00
546,13.21385504,0xff,0x00
547,13.21385664,0xff,0x00
548,13.21385824,0xff,0x00
549,13.21385984,0xff,0x00
550,13.21386144,0xff,0x00
551,13.21386304,0xff,0x00
552,13.21386464,0xff,0x00
553,13.21386624,0xff,0x00
554,13.21386784,0xff,0x00
555,13.21386944,0xff,0x00
556,13.21387104,0xff,0x00
557,13.21387264,0xff,0x00
558,13.21387424,0xff,0x00
559,13.21387584,0xff,0x00
560,13.21387744,0xff,0x00
561,13.21387904,0xff,0x00
562,13.21388064,0xff,0x00
563,13.21388224,0xff,0x00
