,time,MISO,MOSI
152,0.709013,0xff,0xff
153,0.709014,0xff,0xff
154,0.709015,0xff,0xff
155,0.709016,0xff,0x0f
156,0.709017,0xff,0x00
157,0.709018,0xff,0x00
158,0.709019,0xff,0x00
159,0.70902,0xff,0x00
160,0.709021,0xff,0xff
161,0.709022,0xff,0xff
162,0.709023,0xff,0xff
163,0.709024,0xff,0x0f
164,0.709025,0xff,0xff
165,0.709026,0xff,0xff
166,0.709027,0xff,0xff
167,0.709028,0xff,0x0f
168,0.709029,0xff,0x00
169,0.70903,0xff,0x00
170,0.709031,0xff,0x00
171,0.709032,0xff,0x00
172,0.709033,0xff,0xff
173,0.709034,0xff,0xff
174,0.709035,0xff,0xff
175,0.709036,0xff,0x0f
176,0.709037,0xff,0x00
177,0.709038,0xff,0x00
178,0.709039,0xff,0x00
179,0.70904,0xff,0x00
180,0.709041,0xff,0x00
181,0.709042,0xff,0x00
182,0.709043,0xff,0x00
183,0.709044,0xff,0x00
184,0.709045,0xff,0x00
185,0.709046,0xff,0x00
186,0.709047,0xff,0x00
187,0.709048,0xff,0x00
188,0.709049,0xff,0x00
189,0.70905,0xff,0x00
190,0.709051,0xff,0x00
191,0.709052,0xff,0x00
192,0.709053,0xff,0x00
193,0.709054,0xff,0x00
194,0.709055,0xff,0x00
195,0.709056,0xff,0x00
196,0.709057,0xff,0x29
197,0.709058,0xff,0x00
198,0.709059,0xff,0x00
199,0.70906,0xff,0x00
200,0.709061,0xff,0x2a
201,0.709062,0xff,0x00
202,0.709063,0xff,0x00
203,0.709064,0xff,0x00
204,0.709065,0xff,0x2b
205,0.709066,0xff,0x00
206,0.709067,0xff,0x00
207,0.709068,0xff,0x00
208,0.709069,0xff,0x2c
209,0.70907,0xff,0x00
210,0.709071,0xff,0x00
211,0.709072,0xff,0x00
212,0.709073,0xff,0x2d
213,0.709074,0xff,0x00
214,0.709075,0xff,0x00
215,0.709076,0xff,0x00
216,0.709077,0xff,0x2e
217,0.709078,0xff,0x00
218,0.709079,0xff,0x00
219,0.70908,0xff,0x00
220,0.709081,0xff,0x2f
221,0.709082,0xff,0x00
222,0.709083,0xff,0x00
223,0.709084,0xff,0x00
224,0.709085,0xff,0xff
225,0.709086,0xff,0xff
226,0.709087,0xff,0xff
227,0.709088,0xff,0x0f
228,0.709089,0xff,0x31
229,0.70909,0xff,0x00
230,0.709091,0xff,0x00
231,0.709092,0xff,0x00
232,0.709093,0xff,0x32
233,0.709094,0xff,0x00
234,0.709095,0xff,0x00
235,0.709096,0xff,0x00
236,0.709097,0xff,0x33
237,0.709098,0xff,0x00
238,0.709099,0xff,0x00
239,0.7091,0xff,0x00
240,0.709101,0xff,0xff
241,0.709102,0xff,0xff
242,0.709103,0xff,0xff
243,0.709104,0xff,0x0f
244,0.709105,0xff,0x35
245,0.709106,0xff,0x00
246,0.709107,0xff,0x00
247,0.709108,0xff,0x00
248,0.709109,0xff,0xff
249,0.70911,0xff,0xff
250,0.709111,0xff,0xff
251,0.709112,0xff,0x0f
252,0.709113,0xff,0xff
253,0.709114,0xff,0xff
254,0.709115,0xff,0xff
255,0.709116,0xff,0x0f
256,0.709117,0xff,0xff
257,0.709118,0xff,0xff
258,0.709119,0xff,0xff
259,0.70912,0xff,0x0f
260,0.709121,0xff,0xff
261,0.709122,0xff,0xff
262,0.709123,0xff,0xff
263,0.709124,0xff,0x0f
264,0.709125,0xff,0xff
265,0.709126,0xff,0xff
266,0.709127,0xff,0xff
267,0.709128,0xff,0x0f
268,0.709129,0xff,0xff
269,0.70913,0xff,0xff
270,0.709131,0xff,0xff
271,0.709132,0xff,0x0f
272,0.709133,0xff,0x3c
273,0.709134,0xff,0x00
274,0.709135,0xff,0x00
275,0.709136,0xff,0x00
276,0.709137,0xff,0xff
277,0.709138,0xff,0xff
278,0.709139,0xff,0xff
279,0.70914,0xff,0x0f
280,0.709141,0xff,0xff
281,0.709142,0xff,0xff
282,0.709143,0xff,0xff
283,0.709144,0xff,0x0f
284,0.709145,0xff,0x3f
285,0.709146,0xff,0x00
286,0.709147,0xff,0x00
287,0.709148,0xff,0x00
288,0.709149,0xff,0x40
289,0.70915,0xff,0x00
290,0.709151,0xff,0x00
291,0.709152,0xff,0x00
292,0.709153,0xff,0x41
293,0.709154,0xff,0x00
294,0.709155,0xff,0x00
295,0.709156,0xff,0x00
296,0.709157,0xff,0x42
297,0.709158,0xff,0x00
298,0.709159,0xff,0x00
299,0.70916,0xff,0x00
300,0.709161,0xff,0x43
301,0.709162,0xff,0x00
302,0.709163,0xff,0x00
303,0.709164,0xff,0x00
304,0.709165,0xff,0x44
305,0.709166,0xff,0x00
306,0.709167,0xff,0x00
307,0.709168,0xff,0x00
308,0.709169,0xff,0x45
309,0.70917,0xff,0x00
310,0.709171,0xff,0x00
311,0.709172,0xff,0x00
312,0.709173,0xff,0xff
313,0.709174,0xff,0xff
314,0.709175,0xff,0xff
315,0.709176,0xff,0x0f
316,0.709177,0xff,0x47
317,0.709178,0xff,0x00
318,0.709179,0xff,0x00
319,0.70918,0xff,0x00
320,0.709181,0xff,0x48
321,0.709182,0xff,0x00
322,0.709183,0xff,0x00
323,0.709184,0xff,0x00
324,0.709185,0xff,0x49
325,0.709186,0xff,0x00
326,0.709187,0xff,0x00
327,0.709188,0xff,0x00
328,0.709189,0xff,0x4a
329,0.70919,0xff,0x00
330,0.709191,0xff,0x00
331,0.709192,0xff,0x00
332,0.709193,0xff,0x4b
333,0.709194,0xff,0x00
334,0.709195,0xff,0x00
335,0.709196,0xff,0x00
336,0.709197,0xff,0x4c
337,0.709198,0xff,0x00
338,0.709199,0xff,0x00
339,0.7092,0xff,0x00
340,0.709201,0xff,0x4d
341,0.709202,0xff,0x00
342,0.709203,0xff,0x00
343,0.709204,0xff,0x00
344,0.709205,0xff,0xff
345,0.709206,0xff,0xff
346,0.709207,0xff,0xff
347,0.709208,0xff,0x0f
348,0.709209,0xff,0x5c
349,0.70921,0xff,0x00
350,0.709211,0xff,0x00
351,0.709212,0xff,0x00
352,0.709213,0xff,0x50
353,0.709214,0xff,0x00
354,0.709215,0xff,0x00
355,0.709216,0xff,0x00
356,0.709217,0xff,0x51
357,0.709218,0xff,0x00
358,0.709219,0xff,0x00
359,0.70922,0xff,0x00
360,0.709221,0xff,0x52
361,0.709222,0xff,0x00
362,0.709223,0xff,0x00
363,0.709224,0xff,0x00
364,0.709225,0xff,0x53
365,0.709226,0xff,0x00
366,0.709227,0xff,0x00
367,0.709228,0xff,0x00
368,0.709229,0xff,0x54
369,0.70923,0xff,0x00
370,0.709231,0xff,0x00
371,0.709232,0xff,0x00
372,0.709233,0xff,0x55
373,0.709234,0xff,0x00
374,0.709235,0xff,0x00
375,0.709236,0xff,0x00
376,0.709237,0xff,0x56
377,0.709238,0xff,0x00
378,0.709239,0xff,0x00
379,0.70924,0xff,0x00
380,0.709241,0xff,0x57
381,0.709242,0xff,0x00
382,0.709243,0xff,0x00
383,0.709244,0xff,0x00
384,0.709245,0xff,0x58
385,0.709246,0xff,0x00
386,0.709247,0xff,0x00
387,0.709248,0xff,0x00
388,0.709249,0xff,0x59
389,0.70925,0xff,0x00
390,0.709251,0xff,0x00
391,0.709252,0xff,0x00
392,0.709253,0xff,0x5a
393,0.709254,0xff,0x00
394,0.709255,0xff,0x00
395,0.709256,0xff,0x00
396,0.709257,0xff,0x5b
397,0.709258,0xff,0x00
398,0.709259,0xff,0x00
399,0.70926,0xff,0x00
400,0.709261,0xff,0x70
401,0.709262,0xff,0x00
402,0.709263,0xff,0x00
403,0.709264,0xff,0x00
404,0.709265,0xff,0x5d
405,0.709266,0xff,0x00
406,0.709267,0xff,0x00
407,0.709268,0xff,0x00
408,0.709269,0xff,0x5e
409,0.70927,0xff,0x00
410,0.709271,0xff,0x00
411,0.709272,0xff,0x00
412,0.709273,0xff,0x5f
413,0.709274,0xff,0x00
414,0.709275,0xff,0x00
415,0.709276,0xff,0x00
416,0.709277,0xff,0x60
417,0.709278,0xff,0x00
418,0.709279,0xff,0x00
419,0.70928,0xff,0x00
420,0.709281,0xff,0x61
421,0.709282,0xff,0x00
422,0.709283,0xff,0x00
423,0.709284,0xff,0x00
424,0.709285,0xff,0x62
425,0.709286,0xff,0x00
426,0.709287,0xff,0x00
427,0.709288,0xff,0x00
428,0.709289,0xff,0x63
429,0.70929,0xff,0x00
430,0.709291,0xff,0x00
431,0.709292,0xff,0x00
432,0.709293,0xff,0x64
433,0.709294,0xff,0x00
434,0.709295,0xff,0x00
435,0.709296,0xff,0x00
436,0.709297,0xff,0x65
437,0.709298,0xff,0x00
438,0.709299,0xff,0x00
439,0.7093,0xff,0x00
440,0.709301,0xff,0x66
441,0.709302,0xff,0x00
442,0.709303,0xff,0x00
443,0.709304,0xff,0x00
444,0.709305,0xff,0x67
445,0.709306,0xff,0x00
446,0.709307,0xff,0x00
447,0.709308,0xff,0x00
448,0.709309,0xff,0x71
449,0.70931,0xff,0x00
450,0.709311,0xff,0x00
451,0.709312,0xff,0x00
452,0.709313,0xff,0x69
453,0.709314,0xff,0x00
454,0.709315,0xff,0x00
455,0.709316,0xff,0x00
456,0.709317,0xff,0x6a
457,0.709318,0xff,0x00
458,0.709319,0xff,0x00
459,0.70932,0xff,0x00
460,0.709321,0xff,0x6b
461,0.709322,0xff,0x00
462,0.709323,0xff,0x00
463,0.709324,0xff,0x00
464,0.709325,0xff,0x6c
465,0.709326,0xff,0x00
466,0.709327,0xff,0x00
467,0.709328,0xff,0x00
468,0.709329,0xff,0x6d
469,0.70933,0xff,0x00
470,0.709331,0xff,0x00
471,0.709332,0xff,0x00
472,0.709333,0xff,0x6e
473,0.709334,0xff,0x00
474,0.709335,0xff,0x00
475,0.709336,0xff,0x00
476,0.709337,0xff,0x6f
477,0.709338,0xff,0x00
478,0.709339,0xff,0x00
479,0.70934,0xff,0x00
480,0.709341,0xff,0xff
481,0.709342,0xff,0xff
482,0.709343,0xff,0xff
483,0.709344,0xff,0x0f
484,0.709345,0xff,0x73
485,0.709346,0xff,0x00
486,0.709347,0xff,0x00
487,0.709348,0xff,0x00
488,0.709349,0xff,0x76
489,0.70935,0xff,0x00
490,0.709351,0xff,0x00
491,0.709352,0xff,0x00
492,0.709353,0xff,0xff
493,0.709354,0xff,0xff
494,0.709355,0xff,0xff
495,0.709356,0xff,0x0f
496,0.709357,0xff,0xff
497,0.709358,0xff,0xff
498,0.709359,0xff,0xff
499,0.70936,0xff,0x0f
500,0.709361,0xff,0xff
501,0.709362,0xff,0xff
502,0.709363,0xff,0xff
503,0.709364,0xff,0x0f
504,0.709365,0xff,0x00
505,0.709366,0xff,0x00
506,0.709367,0xff,0x00
507,0.709368,0xff,0x00
508,0.709369,0xff,0xff
509,0.70937,0xff,0xff
510,0.709371,0xff,0xff
511,0.709372,0xff,0x0f
512,0.709373,0xff,0xff
513,0.709374,0xff,0xff
514,0.709375,0xff,0xff
515,0.709376,0xff,0x0f
516,0.709377,0xff,0xff
517,0.709378,0xff,0xff
518,0.709379,0xff,0xff
519,0.70938,0xff,0x0f
520,0.709381,0xff,0xff
521,0.709382,0xff,0xff
522,0.709383,0xff,0xff
523,0.709384,0xff,0x0f
524,0.709385,0xff,0xff
525,0.709386,0xff,0xff
526,0.709387,0xff,0xff
527,0.709388,0xff,0x0f
528,0.709389,0xff,0xff
529,0.70939,0xff,0xff
530,0.709391,0xff,0xff
531,0.709392,0xff,0x0f
532,0.709393,0xff,0xff
533,0.709394,0xff,0xff
534,0.709395,0xff,0xff
535,0.709396,0xff,0x0f
536,0.709397,0xff,0xff
537,0.709398,0xff,0xff
538,0.709399,0xff,0xff
539,0.7094,0xff,0x0f
540,0.709401,0xff,0x7f
541,0.709402,0xff,0x00
542,0.709403,0xff,0x00
543,0.709404,0xff,0x00
544,0.709405,0xff,0x80
545,0.709406,0xff,0x00
546,0.709407,0xff,0x00
547,0.709408,0xff,0x00
548,0.70943692,0xff,0x9b
549,0.70943808,0xff,0xb1
550,0.70944104,0xe5,0xff
551,0.70944216,0x00,0xff
552,0.70944328,0x00,0xff
553,0.7094444,0x00,0xff
554,0.70944552,0x00,0xff
555,0.70944668,0x00,0xff
556,0.7094478,0x00,0xff
557,0.70944892,0x00,0xff
558,0.70945004,0x00,0xff
559,0.70945116,0x00,0xff
560,0.70945228,0x00,0xff
561,0.7094534,0x00,0xff
562,0.70945452,0x00,0xff
563,0.70945564,0x00,0xff
564,0.7094568,0x00,0xff
565,0.70945792,0x00,0xff
566,0.70945904,0x00,0xff
567,0.70946016,0x00,0xff
568,0.70946128,0x00,0xff
569,0.7094624,0x00,0xff
570,0.70946352,0x00,0xff
571,0.70946464,0x00,0xff
572,0.7094658,0x00,0xff
573,0.70946692,0x00,0xff
574,0.70946804,0x00,0xff
575,0.70946916,0x00,0xff
576,0.70947028,0x00,0xff
577,0.7094714,0x00,0xff
578,0.70947252,0x00,0xff
579,0.70951088,0x00,0xff
580,0.709512,0x00,0xff
581,0.70951312,0x00,0xff
582,0.70951424,0x00,0xff
583,0.70951536,0x00,0xff
584,0.70951648,0x00,0xff
585,0.70951764,0x00,0xff
586,0.70951876,0x00,0xff
587,0.70951988,0x00,0xff
588,0.709521,0x00,0xff
589,0.70952212,0x00,0xff
590,0.70952324,0x00,0xff
591,0.70952436,0x00,0xff
592,0.70952548,0x00,0xff
593,0.70952664,0x00,0xff
594,0.70952776,0x00,0xff
595,0.70952888,0x00,0xff
596,0.70953,0x00,0xff
597,0.70953112,0x00,0xff
598,0.70953224,0x00,0xff
599,0.70953336,0x00,0xff
600,0.70953448,0x00,0xff
601,0.70953564,0x00,0xff
602,0.70953676,0x00,0xff
603,0.70953788,0x00,0xff
604,0.709539,0x00,0xff
605,0.70954012,0x00,0xff
606,0.70954124,0x00,0xff
607,0.70954236,0x00,0xff
608,0.70956552,0x00,0xff
609,0.70956664,0x00,0xff
610,0.70956776,0x00,0xff
611,0.70956888,0x00,0xff
612,0.70957,0x00,0xff
613,0.70957112,0x00,0xff
614,0.70957228,0x00,0xff
615,0.7095734,0x00,0xff
616,0.70957452,0x00,0xff
617,0.70957564,0x00,0xff
618,0.70957676,0x00,0xff
619,0.70957788,0x00,0xff
620,0.709579,0x00,0xff
621,0.70958012,0x00,0xff
622,0.70958128,0x00,0xff
623,0.7095824,0x00,0xff
624,0.70958352,0x00,0xff
625,0.70958464,0x00,0xff
626,0.70958576,0x00,0xff
627,0.70958688,0x00,0xff
628,0.709588,0x00,0xff
629,0.70958912,0x00,0xff
630,0.70959028,0x00,0xff
631,0.7095914,0x00,0xff
632,0.70959252,0x00,0xff
633,0.70959364,0x00,0xff
634,0.70959476,0x00,0xff
635,0.70959588,0x00,0xff
636,0.709597,0x00,0xff
637,0.70962372,0x00,0xff
638,0.70962484,0x00,0xff
639,0.70962596,0x00,0xff
640,0.70962708,0x00,0xff
641,0.70962824,0x00,0xff
642,0.70962936,0x00,0xff
643,0.70963048,0x00,0xff
644,0.7096316,0x00,0xff
645,0.70963272,0x00,0xff
646,0.70963384,0x00,0xff
647,0.70963496,0x00,0xff
648,0.70963608,0x00,0xff
649,0.70963724,0x00,0xff
650,0.70963836,0x00,0xff
651,0.70963948,0x00,0xff
652,0.7096406,0x00,0xff
653,0.70964172,0x00,0xff
654,0.70964284,0x00,0xff
655,0.70964396,0x00,0xff
656,0.70964508,0x00,0xff
657,0.70964624,0x00,0xff
658,0.70964736,0x00,0xff
659,0.70964848,0x00,0xff
660,0.7096496,0x00,0xff
661,0.70965072,0x00,0xff
662,0.70965184,0x00,0xff
663,0.70965296,0x00,0xff
664,0.70965408,0x00,0xff
665,0.70965524,0x00,0xff
666,0.70967956,0x00,0xff
667,0.70968068,0x00,0xff
668,0.7096818,0x00,0xff
669,0.70968292,0x00,0xff
670,0.70968408,0x00,0xff
671,0.7096852,0x00,0xff
672,0.70968632,0x00,0xff
673,0.70968744,0x00,0xff
674,0.70968856,0x00,0xff
675,0.70968968,0x00,0xff
676,0.7096908,0x00,0xff
677,0.70969192,0x00,0xff
678,0.70969308,0x00,0xff
679,0.7096942,0x00,0xff
680,0.70969532,0x00,0xff
681,0.70969644,0x00,0xff
682,0.70969756,0x00,0xff
683,0.70969868,0x00,0xff
684,0.7096998,0x00,0xff
685,0.70970092,0x00,0xff
686,0.70970208,0x00,0xff
687,0.7097032,0x00,0xff
688,0.70970432,0x00,0xff
689,0.70970544,0x00,0xff
690,0.70970656,0x00,0xff
691,0.70970768,0x00,0xff
692,0.7097088,0x00,0xff
693,0.70970992,0x00,0xff
694,0.70971108,0x00,0xff
695,0.709733,0x00,0xff
696,0.70973412,0x00,0xff
697,0.70973524,0x00,0xff
698,0.70973636,0x00,0xff
699,0.70973748,0x00,0xff
700,0.70973864,0x00,0xff
701,0.70973976,0x00,0xff
702,0.70974088,0x00,0xff
703,0.709742,0x00,0xff
704,0.70974312,0x00,0xff
705,0.70974424,0x00,0xff
706,0.70974536,0x00,0xff
707,0.70974648,0x00,0xff
708,0.70974764,0x00,0xff
709,0.70974876,0x00,0xff
710,0.70974988,0x00,0xff
711,0.709751,0x00,0xff
712,0.70975212,0x00,0xff
713,0.70975324,0x00,0xff
714,0.70975436,0x00,0xff
715,0.70975548,0x00,0xff
716,0.70975664,0x00,0xff
717,0.70975776,0x00,0xff
718,0.70975888,0x00,0xff
719,0.70976,0x00,0xff
720,0.70976112,0x00,0xff
721,0.70976224,0x00,0xff
722,0.70976336,0x00,0xff
723,0.70976448,0x00,0xff
724,0.7097932,0x00,0xff
725,0.70979432,0x00,0xff
726,0.70979548,0x00,0xff
727,0.7097966,0x00,0xff
728,0.70979772,0x00,0xff
729,0.70979884,0x00,0xff
730,0.70979996,0x00,0xff
731,0.70980108,0x00,0xff
732,0.7098022,0x00,0xff
733,0.70980332,0x00,0xff
734,0.70980448,0x00,0xff
735,0.7098056,0x00,0xff
736,0.70980672,0x00,0xff
737,0.70980784,0x00,0xff
738,0.70980896,0x00,0xff
739,0.70981008,0x00,0xff
740,0.7098112,0x00,0xff
741,0.70981232,0x00,0xff
742,0.70981348,0x00,0xff
743,0.7098146,0x00,0xff
744,0.70981572,0x00,0xff
745,0.70981684,0x00,0xff
746,0.70981796,0x00,0xff
747,0.70981908,0x00,0xff
748,0.7098202,0x00,0xff
749,0.70982132,0x00,0xff
750,0.70982248,0x00,0xff
751,0.7098236,0x00,0xff
752,0.70982472,0x00,0xff
753,0.70985088,0x00,0xff
754,0.709852,0x00,0xff
755,0.70985312,0x00,0xff
756,0.70985424,0x00,0xff
757,0.70985536,0x00,0xff
758,0.70985648,0x00,0xff
759,0.70985764,0x00,0xff
760,0.70985876,0x00,0xff
761,0.70985988,0x00,0xff
762,0.709861,0x00,0xff
763,0.70986212,0x00,0xff
764,0.70986324,0x00,0xff
765,0.70986436,0x00,0xff
766,0.70986548,0x00,0xff
767,0.70986664,0x00,0xff
768,0.70986776,0x00,0xff
769,0.70986888,0x00,0xff
770,0.70987,0x00,0xff
771,0.70987112,0x00,0xff
772,0.70987224,0x00,0xff
773,0.70987336,0x00,0xff
774,0.70987448,0x00,0xff
775,0.70987564,0x00,0xff
776,0.70987676,0x00,0xff
777,0.70987788,0x00,0xff
778,0.709879,0x00,0xff
779,0.70988012,0x00,0xff
780,0.70988124,0x00,0xff
781,0.70988236,0x00,0xff
782,0.70990732,0x00,0xff
783,0.70990844,0x00,0xff
784,0.70990956,0x00,0xff
785,0.70991068,0x00,0xff
786,0.7099118,0x00,0xff
787,0.70991296,0x00,0xff
788,0.70991408,0x00,0xff
789,0.7099152,0x00,0xff
790,0.70991632,0x00,0xff
791,0.70991744,0x00,0xff
792,0.70991856,0x00,0xff
793,0.70991968,0x00,0xff
794,0.7099208,0x00,0xff
795,0.70992196,0x00,0xff
796,0.70992308,0x00,0xff
797,0.7099242,0x00,0xff
798,0.70992532,0x00,0xff
799,0.70992644,0x00,0xff
800,0.70992756,0x00,0xff
801,0.70992868,0x00,0xff
802,0.7099298,0x00,0xff
803,0.70993096,0x00,0xff
804,0.70993208,0x00,0xff
805,0.7099332,0x00,0xff
806,0.70993432,0x00,0xff
807,0.70993544,0x00,0xff
808,0.70993656,0x00,0xff
809,0.70993768,0x00,0xff
810,0.7099388,0x00,0xff
811,0.7099638,0x00,0xff
812,0.70996492,0x00,0xff
813,0.70996604,0x00,0xff
814,0.70996716,0x00,0xff
815,0.70996828,0x00,0xff
816,0.7099694,0x00,0xff
817,0.70997052,0x00,0xff
818,0.70997168,0x00,0xff
819,0.7099728,0x00,0xff
820,0.70997392,0x00,0xff
821,0.70997504,0x00,0xff
822,0.70997616,0x00,0xff
823,0.70997728,0x00,0xff
824,0.7099784,0x00,0xff
825,0.70997952,0x00,0xff
826,0.70998068,0x00,0xff
827,0.7099818,0x00,0xff
828,0.70998292,0x00,0xff
829,0.70998404,0x00,0xff
830,0.70998516,0x00,0xff
831,0.70998628,0x00,0xff
832,0.7099874,0x00,0xff
833,0.70998852,0x00,0xff
834,0.70998968,0x00,0xff
835,0.7099908,0x00,0xff
836,0.70999192,0x00,0xff
837,0.70999304,0x00,0xff
838,0.70999416,0x00,0xff
839,0.70999528,0x00,0xff
840,0.71002176,0x00,0xff
841,0.71002288,0x00,0xff
842,0.71002404,0x00,0xff
843,0.71002516,0x00,0xff
844,0.71002628,0x00,0xff
845,0.7100274,0x00,0xff
846,0.71002852,0x00,0xff
847,0.71002964,0x00,0xff
848,0.71003076,0x00,0xff
849,0.71003188,0x00,0xff
850,0.71003304,0x00,0xff
851,0.71003416,0x00,0xff
852,0.71003528,0x00,0xff
853,0.7100364,0x00,0xff
854,0.71003752,0x00,0xff
855,0.71003864,0x00,0xff
856,0.71003976,0x00,0xff
857,0.71004088,0x00,0xff
858,0.71004204,0x00,0xff
859,0.71004316,0x00,0xff
860,0.71004428,0x00,0xff
861,0.7100454,0x00,0xff
862,0.71004652,0x00,0xff
863,0.71004764,0x00,0xff
864,0.71004876,0x00,0xff
865,0.71004988,0x00,0xff
866,0.71005104,0x00,0xff
867,0.71005216,0x00,0xff
868,0.71005328,0x00,0xff
869,0.7100818,0x00,0xff
870,0.71008292,0x00,0xff
871,0.71008404,0x00,0xff
872,0.71008516,0x00,0xff
873,0.71008628,0x00,0xff
874,0.71008744,0x00,0xff
875,0.71008856,0x00,0xff
876,0.71008968,0x00,0xff
877,0.7100908,0x00,0xff
878,0.71009192,0x00,0xff
879,0.71009304,0x00,0xff
880,0.71009416,0x00,0xff
881,0.71009528,0x00,0xff
882,0.71009644,0x00,0xff
883,0.71009756,0x00,0xff
884,0.71009868,0x00,0xff
885,0.7100998,0x00,0xff
886,0.71010092,0x00,0xff
887,0.71010204,0x00,0xff
888,0.71010316,0x00,0xff
889,0.71010428,0x00,0xff
890,0.71010544,0x00,0xff
891,0.71010656,0x00,0xff
892,0.71010768,0x00,0xff
893,0.7101088,0x00,0xff
894,0.71010992,0x00,0xff
895,0.71011104,0x00,0xff
896,0.71011216,0x00,0xff
897,0.71011328,0x00,0xff
898,0.71014784,0x00,0xff
899,0.71014896,0x00,0xff
900,0.71015008,0x00,0xff
