,time,MISO,MOSI
126,1.61190204,0xff,0xff
127,1.61190364,0xff,0xff
128,1.61190524,0xff,0xff
129,1.61190684,0xff,0x0f
130,1.61190844,0xff,0x00
131,1.61191004,0xff,0x00
132,1.61191164,0xff,0x00
133,1.61191324,0xff,0x00
134,1.61191484,0xff,0xff
135,1.61191644,0xff,0xff
136,1.61191804,0xff,0xff
137,1.61191964,0xff,0x0f
138,1.61192124,0xff,0x00
139,1.61192284,0xff,0x00
140,1.61192444,0xff,0x00
141,1.61192604,0xff,0x00
142,1.61192764,0xff,0xff
143,1.61192924,0xff,0xff
144,1.61193084,0xff,0xff
145,1.61193244,0xff,0x0f
146,1.61193404,0xff,0x00
147,1.61193564,0xff,0x00
148,1.61193724,0xff,0x00
149,1.61193884,0xff,0x00
150,1.61194044,0xff,0xff
151,1.61194204,0xff,0xff
152,1.61194364,0xff,0xff
153,1.61194524,0xff,0x0f
154,1.61194684,0xff,0xff
155,1.61194844,0xff,0xff
156,1.61195004,0xff,0xff
157,1.61195164,0xff,0x0f
158,1.61195324,0xff,0xff
159,1.61195484,0xff,0xff
160,1.61195644,0xff,0xff
161,1.61195804,0xff,0x0f
162,1.61195964,0xff,0xff
163,1.61196124,0xff,0xff
164,1.61196284,0xff,0xff
165,1.61196444,0xff,0x0f
166,1.61196604,0xff,0xff
167,1.61196764,0xff,0xff
168,1.61196924,0xff,0xff
169,1.61197084,0xff,0x0f
170,1.61197244,0xff,0xff
171,1.61197404,0xff,0xff
172,1.61197564,0xff,0xff
173,1.61197724,0xff,0x0f
174,1.61197884,0xff,0x00
175,1.61198044,0xff,0x00
176,1.61198204,0xff,0x00
177,1.61198364,0xff,0x00
178,1.61198524,0xff,0xff
179,1.61198684,0xff,0xff
180,1.61198844,0xff,0xff
181,1.61199004,0xff,0x0f
182,1.61199164,0xff,0xff
183,1.61199324,0xff,0xff
184,1.61199484,0xff,0xff
185,1.61199644,0xff,0x0f
186,1.61199804,0xff,0x00
187,1.61199964,0xff,0x00
188,1.61200124,0xff,0x00
189,1.61200284,0xff,0x00
190,1.61200444,0xff,0x00
191,1.61200604,0xff,0x00
192,1.61200764,0xff,0x00
193,1.61200924,0xff,0x00
194,1.61201084,0xff,0x00
195,1.61201244,0xff,0x00
196,1.61201404,0xff,0x00
197,1.61201564,0xff,0x00
198,1.61201724,0xff,0x00
199,1.61201884,0xff,0x00
200,1.61202044,0xff,0x00
201,1.61202204,0xff,0x00
202,1.61202364,0xff,0x00
203,1.61202524,0xff,0x00
204,1.61202684,0xff,0x00
205,1.61202844,0xff,0x00
206,1.61203004,0xff,0x00
207,1.61203164,0xff,0x00
208,1.61203324,0xff,0x00
209,1.61203484,0xff,0x00
210,1.61203644,0xff,0x00
211,1.61203804,0xff,0x00
212,1.61203964,0xff,0x00
213,1.61204124,0xff,0x00
214,1.61204284,0xff,0x29
215,1.61204444,0xff,0x00
216,1.61204604,0xff,0x00
217,1.61204764,0xff,0x00
218,1.61204924,0xff,0x2a
219,1.61205084,0xff,0x00
220,1.61205244,0xff,0x00
221,1.61205404,0xff,0x00
222,1.61205564,0xff,0x2b
223,1.61205724,0xff,0x00
224,1.61205884,0xff,0x00
225,1.61206044,0xff,0x00
226,1.61206204,0xff,0x2c
227,1.61206364,0xff,0x00
228,1.61206524,0xff,0x00
229,1.61206684,0xff,0x00
230,1.61206844,0xff,0x2d
231,1.61207004,0xff,0x00
232,1.61207164,0xff,0x00
233,1.61207324,0xff,0x00
234,1.61207484,0xff,0x2e
235,1.61207644,0xff,0x00
236,1.61207804,0xff,0x00
237,1.61207964,0xff,0x00
238,1.61208124,0xff,0x2f
239,1.61208284,0xff,0x00
240,1.61208444,0xff,0x00
241,1.61208604,0xff,0x00
242,1.61208764,0xff,0xff
243,1.61208924,0xff,0xff
244,1.61209084,0xff,0xff
245,1.61209244,0xff,0x0f
246,1.61209404,0xff,0x31
247,1.61209564,0xff,0x00
248,1.61209724,0xff,0x00
249,1.61209884,0xff,0x00
250,1.61210044,0xff,0x32
251,1.61210204,0xff,0x00
252,1.61210364,0xff,0x00
253,1.61210524,0xff,0x00
254,1.61210684,0xff,0x33
255,1.61210844,0xff,0x00
256,1.61211004,0xff,0x00
257,1.61211164,0xff,0x00
258,1.61211324,0xff,0xff
259,1.61211484,0xff,0xff
260,1.61211644,0xff,0xff
261,1.61211804,0xff,0x0f
262,1.61211964,0xff,0x35
263,1.61212124,0xff,0x00
264,1.61212284,0xff,0x00
265,1.61212444,0xff,0x00
266,1.61212604,0xff,0xff
267,1.61212764,0xff,0xff
268,1.61212924,0xff,0xff
269,1.61213084,0xff,0x0f
270,1.61213244,0xff,0xff
271,1.61213404,0xff,0xff
272,1.61213564,0xff,0xff
273,1.61213724,0xff,0x0f
274,1.61213884,0xff,0xff
275,1.61214044,0xff,0xff
276,1.61214204,0xff,0xff
277,1.61214364,0xff,0x0f
278,1.61214524,0xff,0xff
279,1.61214684,0xff,0xff
280,1.61214844,0xff,0xff
281,1.61215004,0xff,0x0f
282,1.61215164,0xff,0xff
283,1.61215324,0xff,0xff
284,1.61215484,0xff,0xff
285,1.61215644,0xff,0x0f
286,1.61215804,0xff,0xff
287,1.61215964,0xff,0xff
288,1.61216124,0xff,0xff
289,1.61216284,0xff,0x0f
290,1.61216444,0xff,0x3c
291,1.61216604,0xff,0x00
292,1.61216764,0xff,0x00
293,1.61216924,0xff,0x00
294,1.61217084,0xff,0xff
295,1.61217244,0xff,0xff
296,1.61217404,0xff,0xff
297,1.61217564,0xff,0x0f
298,1.61217724,0xff,0xff
299,1.61217884,0xff,0xff
300,1.61218044,0xff,0xff
301,1.61218204,0xff,0x0f
302,1.61218364,0xff,0x3f
303,1.61218524,0xff,0x00
304,1.61218684,0xff,0x00
305,1.61218844,0xff,0x00
306,1.61219004,0xff,0x40
307,1.61219164,0xff,0x00
308,1.61219324,0xff,0x00
309,1.61219484,0xff,0x00
310,1.61219644,0xff,0x41
311,1.61219804,0xff,0x00
312,1.61219964,0xff,0x00
313,1.61220124,0xff,0x00
314,1.61220284,0xff,0x42
315,1.61220444,0xff,0x00
316,1.61220604,0xff,0x00
317,1.61220764,0xff,0x00
318,1.61220924,0xff,0x43
319,1.61221084,0xff,0x00
320,1.61221244,0xff,0x00
321,1.61221404,0xff,0x00
322,1.61221564,0xff,0x44
323,1.61221724,0xff,0x00
324,1.61221884,0xff,0x00
325,1.61222044,0xff,0x00
326,1.61222204,0xff,0x45
327,1.61222364,0xff,0x00
328,1.61222524,0xff,0x00
329,1.61222684,0xff,0x00
330,1.61222844,0xff,0xff
331,1.61223004,0xff,0xff
332,1.61223164,0xff,0xff
333,1.61223324,0xff,0x0f
334,1.61223484,0xff,0x47
335,1.61223644,0xff,0x00
336,1.61223804,0xff,0x00
337,1.61223964,0xff,0x00
338,1.61224124,0xff,0x48
339,1.61224284,0xff,0x00
340,1.61224444,0xff,0x00
341,1.61224604,0xff,0x00
342,1.61224764,0xff,0x49
343,1.61224924,0xff,0x00
344,1.61225084,0xff,0x00
345,1.61225244,0xff,0x00
346,1.61225404,0xff,0x4a
347,1.61225564,0xff,0x00
348,1.61225724,0xff,0x00
349,1.61225884,0xff,0x00
350,1.61226044,0xff,0x4b
351,1.61226204,0xff,0x00
352,1.61226364,0xff,0x00
353,1.61226524,0xff,0x00
354,1.61226684,0xff,0x4c
355,1.61226844,0xff,0x00
356,1.61227004,0xff,0x00
357,1.61227164,0xff,0x00
358,1.61227324,0xff,0x4d
359,1.61227484,0xff,0x00
360,1.61227644,0xff,0x00
361,1.61227804,0xff,0x00
362,1.61227964,0xff,0xff
363,1.61228124,0xff,0xff
364,1.61228284,0xff,0xff
365,1.61228444,0xff,0x0f
366,1.61228604,0xff,0x5c
367,1.61228764,0xff,0x00
368,1.61228924,0xff,0x00
369,1.61229084,0xff,0x00
370,1.61229244,0xff,0x50
371,1.61229404,0xff,0x00
372,1.61229564,0xff,0x00
373,1.61229724,0xff,0x00
374,1.61229884,0xff,0x51
375,1.61230044,0xff,0x00
376,1.61230204,0xff,0x00
377,1.61230364,0xff,0x00
378,1.61230524,0xff,0x52
379,1.61230684,0xff,0x00
380,1.61230844,0xff,0x00
381,1.61231004,0xff,0x00
382,1.61231164,0xff,0x53
383,1.61231324,0xff,0x00
384,1.61231484,0xff,0x00
385,1.61231644,0xff,0x00
386,1.61231804,0xff,0x54
387,1.61231964,0xff,0x00
388,1.61232124,0xff,0x00
389,1.61232284,0xff,0x00
390,1.61232444,0xff,0x55
391,1.61232604,0xff,0x00
392,1.61232764,0xff,0x00
393,1.61232924,0xff,0x00
394,1.61233084,0xff,0x56
395,1.61233244,0xff,0x00
396,1.61233404,0xff,0x00
397,1.61233564,0xff,0x00
398,1.61233724,0xff,0x57
399,1.61233884,0xff,0x00
400,1.61234044,0xff,0x00
401,1.61234204,0xff,0x00
402,1.61234364,0xff,0x58
403,1.61234524,0xff,0x00
404,1.61234684,0xff,0x00
405,1.61234844,0xff,0x00
406,1.61235004,0xff,0x59
407,1.61235164,0xff,0x00
408,1.61235324,0xff,0x00
409,1.61235484,0xff,0x00
410,1.61235644,0xff,0x5a
411,1.61235804,0xff,0x00
412,1.61235964,0xff,0x00
413,1.61236124,0xff,0x00
414,1.61236284,0xff,0x5b
415,1.61236444,0xff,0x00
416,1.61236604,0xff,0x00
417,1.61236764,0xff,0x00
418,1.61236924,0xff,0x70
419,1.61237084,0xff,0x00
420,1.61237244,0xff,0x00
421,1.61237404,0xff,0x00
422,1.61237564,0xff,0x5d
423,1.61237724,0xff,0x00
424,1.61237884,0xff,0x00
425,1.61238044,0xff,0x00
426,1.61238204,0xff,0x5e
427,1.61238364,0xff,0x00
428,1.61238524,0xff,0x00
429,1.61238684,0xff,0x00
430,1.61238844,0xff,0x5f
431,1.61239004,0xff,0x00
432,1.61239164,0xff,0x00
433,1.61239324,0xff,0x00
434,1.61239484,0xff,0x60
435,1.61239644,0xff,0x00
436,1.61239804,0xff,0x00
437,1.61239964,0xff,0x00
438,1.61240124,0xff,0x61
439,1.61240284,0xff,0x00
440,1.61240444,0xff,0x00
441,1.61240604,0xff,0x00
442,1.61240764,0xff,0x62
443,1.61240924,0xff,0x00
444,1.61241084,0xff,0x00
445,1.61241244,0xff,0x00
446,1.61241404,0xff,0x63
447,1.61241564,0xff,0x00
448,1.61241724,0xff,0x00
449,1.61241884,0xff,0x00
450,1.61242044,0xff,0x64
451,1.61242204,0xff,0x00
452,1.61242364,0xff,0x00
453,1.61242524,0xff,0x00
454,1.61242684,0xff,0x65
455,1.61242844,0xff,0x00
456,1.61243004,0xff,0x00
457,1.61243164,0xff,0x00
458,1.61243324,0xff,0x66
459,1.61243484,0xff,0x00
460,1.61243644,0xff,0x00
461,1.61243804,0xff,0x00
462,1.61243964,0xff,0x67
463,1.61244124,0xff,0x00
464,1.61244284,0xff,0x00
465,1.61244444,0xff,0x00
466,1.61244604,0xff,0x71
467,1.61244764,0xff,0x00
468,1.61244924,0xff,0x00
469,1.61245084,0xff,0x00
470,1.61245244,0xff,0x69
471,1.61245404,0xff,0x00
472,1.61245564,0xff,0x00
473,1.61245724,0xff,0x00
474,1.61245884,0xff,0x6a
475,1.61246044,0xff,0x00
476,1.61246204,0xff,0x00
477,1.61246364,0xff,0x00
478,1.61246524,0xff,0x6b
479,1.61246684,0xff,0x00
480,1.61246844,0xff,0x00
481,1.61247004,0xff,0x00
482,1.61247164,0xff,0x6c
483,1.61247324,0xff,0x00
484,1.61247484,0xff,0x00
485,1.61247644,0xff,0x00
486,1.61247804,0xff,0x6d
487,1.61247964,0xff,0x00
488,1.61248124,0xff,0x00
489,1.61248284,0xff,0x00
490,1.61248444,0xff,0x6e
491,1.61248604,0xff,0x00
492,1.61248764,0xff,0x00
493,1.61248924,0xff,0x00
494,1.61249084,0xff,0x6f
495,1.61249244,0xff,0x00
496,1.61249404,0xff,0x00
497,1.61249564,0xff,0x00
498,1.61249724,0xff,0xff
499,1.61249884,0xff,0xff
500,1.61250044,0xff,0xff
501,1.61250204,0xff,0x0f
502,1.61250364,0xff,0x73
503,1.61250524,0xff,0x00
504,1.61250684,0xff,0x00
505,1.61250844,0xff,0x00
506,1.61251004,0xff,0x76
507,1.61251164,0xff,0x00
508,1.61251324,0xff,0x00
509,1.61251484,0xff,0x00
510,1.61251644,0xff,0xff
511,1.61251804,0xff,0xff
512,1.61251964,0xff,0xff
513,1.61252124,0xff,0x0f
514,1.61252284,0xff,0xff
515,1.61252444,0xff,0xff
516,1.61252604,0xff,0xff
517,1.61252764,0xff,0x0f
518,1.61252924,0xff,0xff
519,1.61253084,0xff,0xff
520,1.61253244,0xff,0xff
521,1.61253404,0xff,0x0f
522,1.61253564,0xff,0x00
523,1.61253724,0xff,0x00
524,1.61253884,0xff,0x00
525,1.61254044,0xff,0x00
526,1.61254204,0xff,0xff
527,1.61254364,0xff,0xff
528,1.61254524,0xff,0xff
529,1.61254684,0xff,0x0f
530,1.61254844,0xff,0xff
531,1.61255004,0xff,0xff
532,1.61255164,0xff,0xff
533,1.61255324,0xff,0x0f
534,1.61255484,0xff,0xff
535,1.61255644,0xff,0xff
536,1.61255804,0xff,0xff
537,1.61255964,0xff,0x0f
538,1.61256124,0xff,0xff
539,1.61256284,0xff,0xff
540,1.61256444,0xff,0xff
541,1.61256604,0xff,0x0f
542,1.61256764,0xff,0xff
543,1.61256924,0xff,0xff
544,1.61257084,0xff,0xff
545,1.61257244,0xff,0x0f
546,1.61257404,0xff,0xff
547,1.61257564,0xff,0xff
548,1.61257724,0xff,0xff
549,1.61257884,0xff,0x0f
550,1.61258044,0xff,0xff
551,1.61258204,0xff,0xff
552,1.61258364,0xff,0xff
553,1.61258524,0xff,0x0f
554,1.61258684,0xff,0xff
555,1.61258844,0xff,0xff
556,1.61259004,0xff,0xff
557,1.61259164,0xff,0x0f
558,1.61259324,0xff,0x7f
559,1.61259484,0xff,0x00
560,1.61259644,0xff,0x00
561,1.61259804,0xff,0x00
562,1.61259964,0xff,0x80
563,1.61260124,0xff,0x00
564,1.61260284,0xff,0x00
565,1.61260444,0xff,0x00
566,1.6132816,0xff,0x4e
567,1.6132834,0xff,0xfd
568,1.6132894,0xe5,0xff
569,1.6132912,0x00,0xff
570,1.613293,0x00,0xff
571,1.6132948,0x00,0xff
572,1.6132966,0x00,0xff
573,1.6132984,0x7f,0xff
574,1.6133002,0xff,0xff
575,1.613302,0xff,0xff
576,1.6133038,0xff,0xff
577,1.6133056,0xff,0xff
578,1.6133074,0xff,0xff
579,1.6133092,0xff,0xff
580,1.613311,0xff,0xff
581,1.6133128,0xff,0xff
582,1.6133146,0xff,0xff
583,1.6133164,0xff,0xff
584,1.6133182,0xff,0xff
585,1.61332,0xff,0xff
586,1.6133218,0xff,0xff
587,1.6133236,0xff,0xff
588,1.6133254,0xff,0xff
589,1.6133272,0xff,0xff
590,1.613329,0xff,0xff
591,1.6133308,0xff,0xff
592,1.6133326,0xff,0xff
593,1.6133344,0xff,0xff
594,1.6133362,0xff,0xff
595,1.613338,0xff,0xff
596,1.6133398,0xff,0xff
597,1.61354288,0xff,0xfc
598,1.61355732,0xff,0x81
599,1.61355892,0xff,0x00
600,1.61356052,0xff,0x00
601,1.61356212,0xff,0x00
602,1.61356372,0xff,0x82
603,1.61356532,0xff,0x00
604,1.61356692,0xff,0x00
605,1.61356852,0xff,0x00
606,1.61357012,0xff,0x83
607,1.61357172,0xff,0x00
608,1.61357332,0xff,0x00
609,1.61357492,0xff,0x00
610,1.61357652,0xff,0x84
611,1.61357812,0xff,0x00
612,1.61357972,0xff,0x00
613,1.61358132,0xff,0x00
614,1.61358292,0xff,0x85
615,1.61358452,0xff,0x00
616,1.61358612,0xff,0x00
617,1.61358772,0xff,0x00
618,1.61358932,0xff,0xff
619,1.61359092,0xff,0xff
620,1.61359252,0xff,0xff
621,1.61359412,0xff,0x0f
622,1.61359572,0xff,0xff
623,1.61359732,0xff,0xff
624,1.61359892,0xff,0xff
625,1.61360052,0xff,0x0f
626,1.61360212,0xff,0xff
627,1.61360372,0xff,0xff
628,1.61360532,0xff,0xff
629,1.61360692,0xff,0x0f
630,1.61360852,0xff,0xff
631,1.61361012,0xff,0xff
632,1.61361172,0xff,0xff
633,1.61361332,0xff,0x0f
634,1.61361492,0xff,0xff
635,1.61361652,0xff,0xff
636,1.61361812,0xff,0xff
637,1.61361972,0xff,0x0f
638,1.61362132,0xff,0xff
639,1.61362292,0xff,0xff
640,1.61362452,0xff,0xff
641,1.61362612,0xff,0x0f
642,1.61362772,0xff,0xff
643,1.61362932,0xff,0xff
644,1.61363092,0xff,0xff
645,1.61363252,0xff,0x0f
646,1.61363412,0xff,0x00
647,1.61363572,0xff,0x00
648,1.61363732,0xff,0x00
649,1.61363892,0xff,0x00
650,1.61364052,0xff,0xff
651,1.61364212,0xff,0xff
652,1.61364372,0xff,0xff
653,1.61364532,0xff,0x0f
654,1.61364692,0xff,0x00
655,1.61364852,0xff,0x00
656,1.61365012,0xff,0x00
657,1.61365172,0xff,0x00
658,1.61365332,0xff,0x00
659,1.61365492,0xff,0x00
660,1.61365652,0xff,0x00
661,1.61365812,0xff,0x00
662,1.61365972,0xff,0x00
663,1.61366132,0xff,0x00
664,1.61366292,0xff,0x00
665,1.61366452,0xff,0x00
666,1.61366612,0xff,0x00
667,1.61366772,0xff,0x00
668,1.61366932,0xff,0x00
669,1.61367092,0xff,0x00
670,1.61367252,0xff,0x00
671,1.61367412,0xff,0x00
672,1.61367572,0xff,0x00
673,1.61367732,0xff,0x00
674,1.61367892,0xff,0x00
675,1.61368052,0xff,0x00
676,1.61368212,0xff,0x00
677,1.61368372,0xff,0x00
678,1.61368532,0xff,0x00
679,1.61368692,0xff,0x00
680,1.61368852,0xff,0x00
681,1.61369012,0xff,0x00
682,1.61369172,0xff,0x00
683,1.61369332,0xff,0x00
684,1.61369492,0xff,0x00
685,1.61369652,0xff,0x00
686,1.61369812,0xff,0x00
687,1.61369972,0xff,0x00
688,1.61370132,0xff,0x00
689,1.61370292,0xff,0x00
690,1.61370452,0xff,0x00
691,1.61370612,0xff,0x00
692,1.61370772,0xff,0x00
693,1.61370932,0xff,0x00
694,1.61371092,0xff,0x00
695,1.61371252,0xff,0x00
696,1.61371412,0xff,0x00
697,1.61371572,0xff,0x00
698,1.61371732,0xff,0x00
699,1.61371892,0xff,0x00
700,1.61372052,0xff,0x00
701,1.61372212,0xff,0x00
702,1.61372372,0xff,0x00
703,1.61372532,0xff,0x00
704,1.61372692,0xff,0x00
705,1.61372852,0xff,0x00
706,1.61373012,0xff,0x00
707,1.61373172,0xff,0x00
708,1.61373332,0xff,0x00
709,1.61373492,0xff,0x00
710,1.61373652,0xff,0x00
711,1.61373812,0xff,0x00
712,1.61373972,0xff,0x00
713,1.61374132,0xff,0x00
714,1.61374292,0xff,0x00
715,1.61374452,0xff,0x00
716,1.61374612,0xff,0x00
717,1.61374772,0xff,0x00
718,1.61374932,0xff,0x00
719,1.61375092,0xff,0x00
720,1.61375252,0xff,0x00
721,1.61375412,0xff,0x00
722,1.61375572,0xff,0x00
723,1.61375732,0xff,0x00
724,1.61375892,0xff,0x00
725,1.61376052,0xff,0x00
726,1.61376212,0xff,0x00
727,1.61376372,0xff,0x00
728,1.61376532,0xff,0x00
729,1.61376692,0xff,0x00
730,1.61376852,0xff,0x00
731,1.61377012,0xff,0x00
732,1.61377172,0xff,0x00
733,1.61377332,0xff,0x00
734,1.61377492,0xff,0x00
735,1.61377652,0xff,0x00
736,1.61377812,0xff,0x00
737,1.61377972,0xff,0x00
738,1.61378132,0xff,0x00
739,1.61378292,0xff,0x00
740,1.61378452,0xff,0x00
741,1.61378612,0xff,0x00
742,1.61378772,0xff,0x00
743,1.61378932,0xff,0x00
744,1.61379092,0xff,0x00
745,1.61379252,0xff,0x00
746,1.61379412,0xff,0x00
747,1.61379572,0xff,0x00
748,1.61379732,0xff,0x00
749,1.61379892,0xff,0x00
750,1.61380052,0xff,0x00
751,1.61380212,0xff,0x00
752,1.61380372,0xff,0x00
753,1.61380532,0xff,0x00
754,1.61380692,0xff,0x00
755,1.61380852,0xff,0x00
756,1.61381012,0xff,0x00
757,1.61381172,0xff,0x00
758,1.61381332,0xff,0x00
759,1.61381492,0xff,0x00
760,1.61381652,0xff,0x00
761,1.61381812,0xff,0x00
762,1.61381972,0xff,0x00
763,1.61382132,0xff,0x00
764,1.61382292,0xff,0x00
765,1.61382452,0xff,0x00
766,1.61382612,0xff,0x00
767,1.61382772,0xff,0x00
768,1.61382932,0xff,0x00
769,1.61383092,0xff,0x00
770,1.61383252,0xff,0x00
771,1.61383412,0xff,0x00
772,1.61383572,0xff,0x00
773,1.61383732,0xff,0x00
774,1.61383892,0xff,0x00
775,1.61384052,0xff,0x00
776,1.61384212,0xff,0x00
777,1.61384372,0xff,0x00
778,1.61384532,0xff,0x00
779,1.61384692,0xff,0x00
780,1.61384852,0xff,0x00
781,1.61385012,0xff,0x00
782,1.61385172,0xff,0x00
783,1.61385332,0xff,0x00
784,1.61385492,0xff,0x00
785,1.61385652,0xff,0x00
786,1.61385812,0xff,0x00
787,1.61385972,0xff,0x00
788,1.61386132,0xff,0x00
789,1.61386292,0xff,0x00
790,1.61386452,0xff,0x00
791,1.61386612,0xff,0x00
792,1.61386772,0xff,0x00
793,1.61386932,0xff,0x00
794,1.61387092,0xff,0x00
795,1.61387252,0xff,0x00
796,1.61387412,0xff,0x00
797,1.61387572,0xff,0x00
798,1.61387732,0xff,0x00
799,1.61387892,0xff,0x00
800,1.61388052,0xff,0x00
801,1.61388212,0xff,0x00
802,1.61388372,0xff,0x00
803,1.61388532,0xff,0x00
804,1.61388692,0xff,0x00
805,1.61388852,0xff,0x00
806,1.61389012,0xff,0x00
807,1.61389172,0xff,0x00
808,1.61389332,0xff,0x00
809,1.61389492,0xff,0x00
810,1.61389652,0xff,0x00
811,1.61389812,0xff,0x00
812,1.61389972,0xff,0x00
813,1.61390132,0xff,0x00
814,1.61390292,0xff,0x00
815,1.61390452,0xff,0x00
816,1.61390612,0xff,0x00
817,1.61390772,0xff,0x00
818,1.61390932,0xff,0x00
819,1.61391092,0xff,0x00
820,1.61391252,0xff,0x00
821,1.61391412,0xff,0x00
822,1.61391572,0xff,0x00
823,1.61391732,0xff,0x00
824,1.61391892,0xff,0x00
825,1.61392052,0xff,0x00
826,1.61392212,0xff,0x00
827,1.61392372,0xff,0x00
828,1.61392532,0xff,0x00
829,1.61392692,0xff,0x00
830,1.61392852,0xff,0x00
831,1.61393012,0xff,0x00
832,1.61393172,0xff,0x00
833,1.61393332,0xff,0x00
834,1.61393492,0xff,0x00
835,1.61393652,0xff,0x00
836,1.61393812,0xff,0x00
837,1.61393972,0xff,0x00
838,1.61394132,0xff,0x00
839,1.61394292,0xff,0x00
840,1.61394452,0xff,0x00
841,1.61394612,0xff,0x00
842,1.61394772,0xff,0x00
843,1.61394932,0xff,0x00
844,1.61395092,0xff,0x00
845,1.61395252,0xff,0x00
846,1.61395412,0xff,0x00
847,1.61395572,0xff,0x00
848,1.61395732,0xff,0x00
849,1.61395892,0xff,0x00
850,1.61396052,0xff,0x00
851,1.61396212,0xff,0x00
852,1.61396372,0xff,0x00
853,1.61396532,0xff,0x00
854,1.61396692,0xff,0x00
855,1.61396852,0xff,0x00
856,1.61397012,0xff,0x00
857,1.61397172,0xff,0x00
858,1.61397332,0xff,0x00
859,1.61397492,0xff,0x00
860,1.61397652,0xff,0x00
861,1.61397812,0xff,0x00
862,1.61397972,0xff,0x00
863,1.61398132,0xff,0x00
864,1.61398292,0xff,0x00
865,1.61398452,0xff,0x00
866,1.61398612,0xff,0x00
